chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2024_FACT_011,（二）磁 共 振 血 管 造 影（magnetic resonanceangiography， MRA）,fact,MRA|脑血管病,：磁共振具备多种血管成像技术。,0,0,,
GUIDE2024_FACT_012,（二）磁 共 振 血 管 造 影（magnetic resonanceangiography， MRA）,fact,血栓预防|MRA|烟雾病|脑血管病|CVT,高 分 辨 磁 共 振 血 管 壁 成 像（high‑resolutionmagnetic resonance vessel wall imaging， HR …,0,0,,
GUIDE2024_FACT_013,（二）磁 共 振 血 管 造 影（magnetic resonanceangiography， MRA）,fact,MRA,另外，可应用 磁 化 准 备 快 速 梯 度 回 波 序 列（magnetizationprepared rapid acquisition gradient …,0,0,,
GUIDE2024_FACT_014,（三）DSA,fact,血管内治疗|DSA|影像学检查|脑血管病|并发症,行 检查时在动脉内注射对比剂前后进行线成像，对注射对比剂前后获取的数字化图像进行减影处理，消除背景及软组织信号的干扰，得到高对比剂的血管图像，从而显示出颅内血管…,0,0,,
GUIDE2024_FACT_015,一、CT在缺血性脑卒中/TIA诊疗中的应用（一） 的应用,fact,溶栓|血栓预防|脑出血|脑梗死|脑血管病,目前，NCCT是AIS常规检查和首选检查手段，主要目的是排除脑出血，如在溶栓前完善 检查是排除颅内出血的一项简便快捷的有效方法［7‑8］ 。,0,0,,
GUIDE2024_FACT_016,一、CT在缺血性脑卒中/TIA诊疗中的应用（一） 的应用,fact,脑水肿|MRI|影像学检查|脑出血|脑血管病,早 期 CT 评 分（posterior circulation acute strokeprognosis early CT score，pc‑ASPECTS…,0,0,,
GUIDE2024_FACT_017,（二）多 模 式 CT 成 像（multi‑model computedtomography imaging）,fact,血管内治疗|血栓预防|CTA|影像学检查|脑梗死,已经无法满足脑卒中病情评估和治疗方案制定的需求，而基于多模式 成像筛选适合血管内治疗患者现已成为主要手段。,0,0,,
GUIDE2024_FACT_018,（一） 在缺血性脑卒中诊疗中的应用,fact,血管内治疗|取栓|机械取栓|评分系统|MRI,在缺血 后脑组织在 图像上可出现异常高信号， 和 一般在 后出现病灶的高信号， 出现病灶的低信号时间与相近。,0,0,,
GUIDE2024_FACT_019,（一） 在缺血性脑卒中诊疗中的应用,fact,溶栓|静脉溶栓|降颅压|MRI|影像学检查,针对脑卒中发病超过 或醒后脑卒中患者，可应用影像技术识别是否存在可挽救的缺血半暗带，从而筛选出受益于溶栓治疗的患者。,0,0,,
GUIDE2024_REC_001,（二）MRI在TIA中的应用,recommendation,溶栓|脑水肿|MRI|影像学检查|脑出血,（）对临床考虑 患者首先完成急诊头颅 ，排除脑出血（ 级证据， 级推荐）；（） 是监测缺血性脑卒中后恶性脑水肿以及出血转化常规选择的影像检查方式（ 级证据，级推…,0,0,,
GUIDE2024_FACT_020,（二）MRI在TIA中的应用,fact,MRI|脑梗死|脑血管病|TIA|复发预防,基于 对梗死灶极高的敏感度，临床上对患者行 扫描，排除脑梗死。,0,0,,
GUIDE2024_FACT_021,一、脑出血,fact,血栓预防|影像学检查|脑出血|脑梗死|烟雾病,脑出血是指非外伤引起的成人颅内大、小动脉，静脉和毛细血管自发性破裂所致的脑实质内出血。,0,0,,
GUIDE2024_FACT_022,（一）血肿评估,fact,溶栓|评分系统|脑出血|脑血管病|急诊处理,CT：是临床确诊急性脑出血的首选方法，也是急诊鉴别 和急性出血性脑卒中、溶栓前排除脑出血的常规筛查方法［48］ 。,0,0,,
GUIDE2024_FACT_023,（一）血肿评估,fact,MRI|脑出血|病因分型,MRI： MRI可以通过血肿在不同序列上的表现准确判定出血时间。,0,0,,
GUIDE2024_FACT_024,（ 二 ）基 于 影 像 的 血 肿 扩 大（hemorrhage）评估,fact,血肿扩大|脑出血|预后|危险因素|定义,血肿扩大指脑出血患者早期颅内血肿因持续活动性出血而不断扩大的现象和过程。,0,0,,
GUIDE2024_FACT_025,（ 二 ）基 于 影 像 的 血 肿 扩 大（hemorrhage）评估,fact,岛征|混合征|黑洞征|血肿扩大|脑出血,CT：主要依赖血肿的密度和形态特征进行评估。,0,0,,
GUIDE2024_FACT_026,（ 二 ）基 于 影 像 的 血 肿 扩 大（hemorrhage）评估,fact,MRI,"表1 出血时间和成分在不同磁共振序列上的信号变化  
Table 1 Signal changes of bleeding time and component",0,0,,
GUIDE2024_FACT_027,（ 二 ）基 于 影 像 的 血 肿 扩 大（hemorrhage）评估,fact,斑点征|血肿扩大|CTA|预后,CTA：CTA 原始图像（CT angiography sourceimage， CTA‑SI）上的点征（spot sign）是最早提出的预测血肿扩大的征象［6…,0,0,,
GUIDE2024_REC_002,（三）血肿周围水肿、血脑屏障及周边灌注的评价,recommendation,黑洞征|血肿扩大|影像学检查|脑出血,（）脑出血的影像学诊断方法首选检查（ 级证据， 级推荐）；（）脑出血 建议进行 复查，明确血肿是否扩大（ 级证据， 级推荐）；（） 平扫（密度不均匀、漩涡征、低…,0,0,,
GUIDE2024_FACT_028,（三）血肿周围水肿、血脑屏障及周边灌注的评价,fact,HE预测|降颅压|评分系统|量表评估|影像学检查,血肿周围水肿（perihematomal edema， PHE）被认为是脑出血继发性损伤的影像学标志，可能导致脑出血患者预后不良。,0,0,,
GUIDE2024_FACT_029,（三）血肿周围水肿、血脑屏障及周边灌注的评价,fact,评分系统|影像学检查|脑出血|脑梗死|脑室出血,在急性脑出血患者中， 可同时发现潜在的隐匿性脑梗死，既往研究报道其发生率为［68‑69］ 。,0,0,,
GUIDE2024_FACT_030,二、SAH,fact,SAH|脑血管病|流行病学,是中青年好发的致死和致残率高的出血性脑卒中，为脑底部或脑表面血管破裂后，血液进入蛛网膜下腔所致。,0,0,,
GUIDE2024_FACT_031,（一） CT,fact,影像学检查|脑梗死|SAH|动脉瘤|慢性硬膜下血肿,是诊断 的首选影像学检查手段。,0,0,,
GUIDE2024_FACT_032,（一） CT,fact,脑水肿|影像学检查|预后|排除继发出血,上可应用 分级对 的严重程度进行评价［79］ ：级：无 ；级：弥散出血，无凝块，厚度 或垂直层面 ；级：局部凝块，蛛网膜下腔内 ，或脑池垂直面 （半球间，外侧裂…,0,0,,
GUIDE2024_REC_003,（二） MRI,recommendation,MRI,对临床怀疑 的患者，推荐尽快应用 检查明确诊断（ 级证据， 级推荐）。,0,0,,
GUIDE2024_FACT_033,（二） MRI,fact,脑水肿|MRI|SAH|排除继发出血,不是诊断 的首选检查，但对于亚急性期和慢性期 的检出能力优于 。,0,0,,
GUIDE2024_FACT_034,（一）头颈CTA,fact,CTA|影像学检查|TCD|脑血管病|风险评估,Koelemay 等［80］荟萃分析结果提示，对 70%\~的重度颈动脉狭窄， 检出的敏感度、特异度分别为 、 。,0,0,,
GUIDE2024_FACT_035,（二）MRA,fact,MRA|影像学检查|烟雾病|动脉瘤|预后,用 序列评估颅内外血管狭窄，敏感度为 ，特异度为 ［34］ 。,0,0,,
GUIDE2024_REC_004,（三）头颅,recommendation,影像学检查|病因分型,（）对 应根据临床诊疗需要和医院条件，选择影像学检查方法（ 、 、 ），评估颅内外血管情况（ 级证据， 级推荐）；（）建议有条件的医院，进行 检查，帮助分析头颈…,0,0,,
GUIDE2024_FACT_036,（三）头颅,fact,血管内治疗|DSA|脑血管病,能真实显现脑血管形态、结构和循环时间，可清楚显示动脉管腔狭窄、闭塞以及侧支循环等情况，还能明确动脉粥样硬化斑块表面是否有溃疡形成，对缺血性脑血管病患者是否采取介…,0,0,,
GUIDE2024_FACT_037,（一）CTA,fact,CTA|影像学检查|动脉瘤,头颈 原始图像可以看到颈内动脉夹层的狭窄管腔，横断面图像可见血管壁间出血呈半月形略高密度影，或可以看到血管的逐渐闭塞；重建图像可以清晰显示狭窄血管的位置及长度，…,0,0,,
GUIDE2024_FACT_038,（二）MRA,fact,MRA|动脉瘤,常规头颈MRA通常只能显示动脉夹层血肿导致的管腔狭窄，结合 原始图像可以观察血管壁内血肿，但分辨率有限。,0,0,,
GUIDE2024_FACT_039,（三）,fact,影像学检查|动脉瘤,头颈 作为诊断动脉夹层的“金标准”，因不能显示动脉壁厚度、外形及管壁内血肿的形态，有时也存在难以明确诊断的动脉夹层［100］ 。,0,0,,
GUIDE2024_REC_005,三、脑动脉炎的影像学评估,recommendation,MRA|影像学检查|鉴别诊断,（）对疑诊头颈动脉夹层的患者，头颈 、 、 具有重要的鉴别诊断价值（ 级证据， 级推荐）；（）对疑诊脑动脉炎的患者，3D‑TOF‑MRA 和 CE‑MRA 具有…,0,0,,
GUIDE2024_FACT_040,三、脑动脉炎的影像学评估,fact,MRI|MRA|DSA|影像学检查|脑血管病,可 辅 助 脑 动 脉 炎 的 诊 断 ，可 通 过和 实现，优点在于无创、操作简单方便。,0,0,,
GUIDE2024_FACT_041,三、脑动脉炎的影像学评估,fact,评分系统|影像学检查|脑血管病|复发预防|预后,可用于预测缺血性脑卒中的复发，现有的复发预测模型不能鉴别除溃疡与炎症外的其他不稳定斑块特征，对颈动脉粥样硬化脑卒中患者治疗后预测复发常用两种模型：欧洲颈动脉手术…,0,0,,
GUIDE2024_FACT_042,（一）CTA,fact,血管内治疗|评分系统|量表评估|CTA|DSA,可直接显示脑动脉侧支循环结构的存在或缺失。,0,0,,
GUIDE2024_FACT_043,（一）CTA,fact,CTA|烟雾病,<table><tr><td>项目</td><td>血管炎</td><td>动脉粥样硬化</td><td>RCVS</td><td>IAD</td><td>烟雾,0,0,,
GUIDE2024_FACT_044,（一）CTA,fact,评分系统|CTA|烟雾病,"注： ：可逆的脑血管收缩综合征； ：颅内动脉夹层； ：血管性烟雾病综合征； ：动脉粥样硬化烟雾综合征； ：大脑中动脉
表3 单相CT血管造影侧支循环评分系统  ",0,0,,
GUIDE2024_FACT_045,（一）CTA,fact,评分系统|CTA,<table><tr><td>评分系统</td><td>评分标准</td></tr><tr><td>Tan评分系统[108]</td><td>用于颈内动脉、大脑…,0,0,,
GUIDE2024_FACT_046,（一）CTA,fact,评分系统|CTA|脑出血|脑血管病,按ASPECTS划分的M1~M6皮质区、矢状窦旁大脑前动脉供血区及基底节区脑侧支血管:完全没有:0分;小于健侧:1分;等于或大于健侧:2分。,0,0,,
GUIDE2024_FACT_047,（二）灌注成像（包括 和 ）,fact,血管内治疗|评分系统|影像学检查|脑血管病|病因分型,虽然不能直接显示软脑膜侧支血管的结构，但是可以提供血流和灌注信息，对侧支水平进行定量评估。,0,0,,
GUIDE2024_REC_006,（三）DSA,recommendation,DSA|影像学检查,侧支循环评估，根据医院条件，可以采用 （单相、多相、 ）、灌注影像（ 、）、 方法来评估（ 级证据， 级推荐）。,0,0,,
GUIDE2024_FACT_048,（三）DSA,fact,血管内治疗|DSA|影像学检查|脑血管病|预后,美国介入和治疗神经放射学学会 介入放射学学 会 （American Society of Intervention andTherapeutic Neurora…,0,0,,
GUIDE2024_FACT_049,五、动静脉畸形及其他血管畸形病变,fact,脑出血|脑动静脉畸形|脑血管病|病因分型,大脑血管畸形是一组以大脑内血管结构异常为特征的疾病。,0,0,,
GUIDE2024_FACT_050,（一）DSA,fact,DSA|脑动静脉畸形,被认为是诊断动静脉畸形和发育性静脉异常的“金标准”。,0,0,,
GUIDE2024_FACT_051,（二） 和,fact,MRI|MRA|脑出血|脑动静脉畸形|病因分型,两者不仅能够显示动静脉畸形的畸形血管团，还能清晰显示病灶的供血动脉和粗大的引流静脉。,0,0,,
GUIDE2024_FACT_052,（三）MRI,fact,MRI|脑出血|病因分型,静脉畸形病变可在 上显示为低信号，部分病灶周边可见轻度水肿信号。,0,0,,
GUIDE2024_FACT_053,六、动脉瘤,fact,SAH|动脉瘤,动脉瘤是血管壁的异常扩张，通常呈薄弱的囊袋状结构，容易在血压的作用下破裂，导致SAH［133］ 。,0,0,,
GUIDE2024_FACT_054,（一）DSA,fact,血管内治疗|血栓预防|DSA|动脉瘤,作为动脉瘤诊断的“金标准”，尤其对于直径的微小动脉瘤， 不仅可以诊断，还可以指导介入治疗。,0,0,,
GUIDE2024_FACT_055,（二）CTA,fact,CTA|DSA|动脉瘤,CTA能对绝大多数动脉瘤进行显示和诊断，在一些临床场景下也可以直接指导临床诊疗方案的制定［134］ 。,0,0,,
GUIDE2024_REC_007,（三）MRA,recommendation,MRA|脑出血|脑动静脉畸形|动脉瘤|排除继发出血,（）有条件的医院，对脑出血患者，建议行 检查除外可能引起继发性出血的病变，如动脉瘤、动静脉畸形等（ 级证据， 级推荐）；（）对确诊 的患者，推荐行 或 检查，以…,0,0,,
GUIDE2024_FACT_056,（三）MRA,fact,MRA|动脉瘤,在显示和检出动脉瘤方面差于 及 ，尤其是对于小动脉瘤（ ）的检测灵敏度有限。,0,0,,
GUIDE2024_FACT_057,参 考 文 献,fact,MRI,"[1] Drake‑Pérez M, Boto J, Fitsiori A, et al.",0,0,,
GUIDE2024_FACT_058,参 考 文 献,fact,其他,"2014, 9(1): 9‑20.",0,0,,
GUIDE2024_FACT_059,参 考 文 献,fact,其他,Transition of European Cooperative Acute Stroke Study Ⅲ results to clinical prac…,0,0,,
GUIDE2024_FACT_060,参 考 文 献,fact,其他,2015 American Heart Association/American Stroke Association focused update of th…,0,0,,
GUIDE2024_FACT_061,参 考 文 献,fact,其他,"[12] Truwit C, Barkovich A, Gean‑Marton A, et al.",0,0,,
GUIDE2024_FACT_062,参 考 文 献,fact,其他,"Neurology, 2007, 68(10): 730‑736.",0,0,,
GUIDE2024_FACT_063,参 考 文 献,fact,其他,1670‑1674.,0,0,,
GUIDE2024_FACT_064,参 考 文 献,fact,其他,"[21] Yoshimura S, Sakai N, Yamagami H, et al.",0,0,,
GUIDE2024_FACT_065,参 考 文 献,fact,脑水肿|脑血管病,"[25] 程丽萍, 王瀚, 高宗恩, 等.",0,0,,
GUIDE2024_FACT_066,参 考 文 献,fact,其他,Early prediction of malignant cerebellar edema in posterior circulation stroke u…,0,0,,
GUIDE2024_FACT_067,参 考 文 献,fact,其他,"emergency room admission, in acute stroke patients[J].",0,0,,
GUIDE2024_FACT_068,参 考 文 献,fact,MRI,Intracranial vascular stenosis and occlusive disease: evaluation with CT angiogr…,0,0,,
GUIDE2024_FACT_069,参 考 文 献,fact,缺血性卒中|脑血管病,"[37] Wiener JI, King JT, Jr.",0,0,,
GUIDE2024_FACT_070,参 考 文 献,fact,其他,Thrombolysis guided by perfusion imaging up to 9 hours after onset of stroke[J].,0,0,,
GUIDE2024_FACT_071,参 考 文 献,fact,其他,70044‑9.,0,0,,
GUIDE2024_FACT_072,参 考 文 献,fact,脑出血|多学科协作,Guidelines for the prevention of stroke in patients with stroke and transient is…,0,0,,
GUIDE2024_FACT_073,参 考 文 献,fact,其他,"[48] Khosravani H, Mayer SA, Demchuk A, et al.",0,0,,
GUIDE2024_FACT_074,参 考 文 献,fact,其他,"Stroke, 2019, 50(12): 3416‑3423.",0,0,,
GUIDE2024_FACT_075,参 考 文 献,fact,其他,1161/strokeaha.,0,0,,
GUIDE2024_FACT_076,参 考 文 献,fact,其他,Island sign: an imaging predictor for early hematoma expansion and poor outcome …,0,0,,
GUIDE2024_FACT_077,参 考 文 献,fact,斑点征,Prospective validation of the computed tomographic angiography spot sign score f…,0,0,,
GUIDE2024_FACT_078,参 考 文 献,fact,其他,"Stroke, 2015, 46(6): e137‑e140.",0,0,,
GUIDE2024_FACT_079,参 考 文 献,fact,MRI,"[68] Garg RK, Liebling SM, Maas MB, et al.",0,0,,
GUIDE2024_FACT_080,参 考 文 献,fact,其他,"Ann Neurol, 2012, 71(2): 199‑205.",0,0,,
GUIDE2024_FACT_081,参 考 文 献,fact,其他,DOI: 10.,0,0,,
GUIDE2024_FACT_082,参 考 文 献,fact,其他,Subarachnoid hemorrhage: beyond aneurysms [J].,0,0,,
GUIDE2024_FACT_083,参 考 文 献,fact,MRA,3978/j.,0,0,,
GUIDE2024_FACT_084,参 考 文 献,fact,其他,1002/jmri.,0,0,,
GUIDE2024_FACT_085,参 考 文 献,fact,MRI|影像学检查|脑血管病,Intracranial vessel wall MRI: principles and expert consensus recommendations of…,0,0,,
GUIDE2024_FACT_086,参 考 文 献,fact,其他,"Carotid and vertebral artery dissections: clinical aspects, imaging features and…",0,0,,
GUIDE2024_FACT_087,参 考 文 献,fact,MRI,"performance characteristics of MRI, MR angiography, and CT angiography in the di…",0,0,,
GUIDE2024_FACT_088,参 考 文 献,fact,MRI|DSA,"Carotid and vertebral artery dissections: clinical aspects, imaging features and…",0,0,,
GUIDE2024_FACT_089,参 考 文 献,fact,MRA,7504/nk2014040202.,0,0,,
GUIDE2024_FACT_090,参 考 文 献,fact,MRI,"[105] Nies KP, Smits LJ, Kassem M, et al.",0,0,,
GUIDE2024_FACT_091,参 考 文 献,fact,其他,022‑08706‑6.,0,0,,
GUIDE2024_FACT_092,参 考 文 献,fact,其他,Regional leptomeningeal score on CT angiography predicts clinical and imaging ou…,0,0,,
GUIDE2024_FACT_093,参 考 文 献,fact,其他,Endovascular treatment versus no endovascular treatment after 6‑24 h in patients…,0,0,,
GUIDE2024_FACT_094,参 考 文 献,fact,其他,"Radiology, 2015, 275(2): 510‑520.",0,0,,
GUIDE2024_FACT_095,参 考 文 献,fact,其他,"[120] Van Der Hoeven EJ, Mcverry F, Vos JA, et al.",0,0,,
GUIDE2024_FACT_096,参 考 文 献,fact,HE预测|CTA,Hypoperfusion intensity ratio correlates with CTA collateral status in large‑ves…,0,0,,
GUIDE2024_FACT_097,参 考 文 献,fact,其他,"[127] Higashida RT, Furlan AJ, Roberts H, et al.",0,0,,
GUIDE2024_FACT_098,参 考 文 献,fact,其他,digital subtraction angiography for detection of macrovascular causes of intrace…,0,0,,
GUIDE2024_FACT_099,参 考 文 献,fact,其他,A rule to identify patients who require magnetic resonance imaging after intrace…,0,0,,
GUIDE2024_FACT_100,参 考 文 献,fact,MRI,"[135] Sailer AM, Wagemans BA, Nelemans PJ, et al.",0,0,,
GUIDE2024_FACT_101,中华神经科杂志获得2023年度中华医学会综合质量优秀期刊等荣誉称号,fact,其他,经过多项指标综合评定，中华神经科杂志获得了年度中华医学会综合质量优秀期刊（排名第一）、编辑出版质量优秀期刊、学术质量优秀期刊的荣誉，并继续被评为 年度高影响力期…,0,0,,
