chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
ESOEANSICH2025_FACT_014,How We Created This Guide,fact,其他,"To make sure this guide is based on the best available evidence, we followed a s…",0,0,,
ESOEANSICH2025_FACT_015,How We Created This Guide,fact,其他,We started with 37 important questions about care for people with stroke due to …,0,0,,
ESOEANSICH2025_FACT_016,What We Found,fact,其他,"After looking at 115,647 studies, our findings for people with bleeding in the b",0,0,,
ESOEANSICH2025_FACT_017,What We Found,fact,其他,• What works best: We found strong evidence that patients get better when treate…,0,0,,
ESOEANSICH2025_FACT_018,What We Found,fact,其他,These types of care require further study.,0,0,,
ESOEANSICH2025_FACT_019,What We Found,fact,其他,Uncertain areas: We did not find enough reliable evidence about tests to look fo…,0,0,,
ESOEANSICH2025_FACT_020,Why This Matters,fact,其他,"This guideline summarises the best available evidence and expert opinions, to in…",0,0,,
ESOEANSICH2025_FACT_021,Table of Contents,fact,其他,Abstract .,0,0,,
ESOEANSICH2025_FACT_022,Blood pressure management... 11,fact,其他,Acute blood pressure alteration.,0,0,,
ESOEANSICH2025_FACT_023,Haemostatic therapies .......... .... 16,fact,rFVIa|脑出血,Spontaneous ICH not associated with antithrombotic drug use.,0,0,,
ESOEANSICH2025_FACT_024,Surgical management.... .27,fact,脑出血,Supratentorial ICH.,0,0,,
ESOEANSICH2025_FACT_025,Prevention and management of complications ..... ... 38,fact,ICP监测|DVT,Single measures for prevention and management of complications .,0,0,,
ESOEANSICH2025_FACT_026,Secondary prevention...... ..50,fact,其他,Blood pressure .,0,0,,
ESOEANSICH2025_FACT_027,Introduction,fact,脑出血,Spontaneous intracerebral haemorrhage (ICH) is defined as non-traumatic intrapar…,0,0,,
ESOEANSICH2025_FACT_028,Introduction,fact,脑出血,"In 2019, the global incidence of ICH was estimated at 3.",0,0,,
ESOEANSICH2025_FACT_029,Introduction,fact,其他,"| Country | % of DAILY |
|---|---|
| China | 10.2 |
| India | 5.4 |
| Brazil | 5",0,0,,
ESOEANSICH2025_FACT_030,Introduction,fact,脑出血,This trend is projected to persist in the European Union (EU) between 2019 and 2…,0,0,,
ESOEANSICH2025_FACT_031,Introduction,fact,脑出血,Since the last European Stroke Organisation (ESO) guidelines for the management …,0,0,,
ESOEANSICH2025_FACT_032,Methods,fact,其他,This guideline was developed in accordance with ESO standard operating procedure…,0,0,,
ESOEANSICH2025_FACT_033,Composition and approval of the Module Working Group,fact,其他,This guideline was initiated by the ESO.,0,0,,
ESOEANSICH2025_FACT_034,Development and approval of clinical questions,fact,其他,The MWG developed a list of topics and corresponding questions of highest clinic…,0,0,,
ESOEANSICH2025_FACT_035,Literature search,fact,其他,The main priorities for this guideline update were the reliability and relevance…,0,0,,
ESOEANSICH2025_FACT_036,Literature search,fact,其他,"For each PICO question, groups of members of the MWG and the guideline methodolo…",0,0,,
ESOEANSICH2025_FACT_037,Literature search,fact,脑出血,The ESO Guideline methodologist (LH) searched databases from January 2013 to May…,0,0,,
ESOEANSICH2025_FACT_038,Literature search,fact,其他,The search results were loaded into the web-based Covidence platform (Health Inn…,0,0,,
ESOEANSICH2025_FACT_039,Data extraction,fact,其他,Data extraction and analysis was performed by the ESO methodologist (LH) and che…,0,0,,
ESOEANSICH2025_FACT_040,Data analysis,fact,其他,"Before conducting our meta-analyses, we carefully considered both fixed-effect a…",0,0,,
ESOEANSICH2025_FACT_041,Data analysis,fact,其他,Results were presented as odds ratios with associated 95% confidence intervals (…,0,0,,
ESOEANSICH2025_FACT_042,Data analysis,fact,其他,The risk of bias domains as per the ROBINS-I tool (for nonrandomised studies) we…,0,0,,
ESOEANSICH2025_FACT_043,Evaluation of the quality of evidence and formulation of evidence-based recommendations and consensus statements,fact,其他,The risk of bias of each included RCT or observational study was assessed with t…,0,0,,
ESOEANSICH2025_FACT_044,Evaluation of the quality of evidence and formulation of evidence-based recommendations and consensus statements,fact,其他,The results of the data analyses were imported into the GRADEpro Guideline Devel…,0,0,,
ESOEANSICH2025_FACT_045,Evaluation of the quality of evidence and formulation of evidence-based recommendations and consensus statements,fact,其他,"Finally, Expert Consensus Statements were added whenever the PICO group consider…",0,0,,
ESOEANSICH2025_FACT_046,Guideline structure,fact,其他,"For practicality, the guideline is structured so that each PICO section begins w…",0,0,,
ESOEANSICH2025_FACT_047,General management,fact,脑出血,"Management on specialised units

PICO 1.1 In adults with spontaneous ICH, does a",0,0,,
ESOEANSICH2025_FACT_048,Evidence-based Recommendation,fact,脑出血,"In adults with spontaneous ICH, not requiring intensive care treatment, we recom…",0,0,,
ESOEANSICH2025_FACT_049,Evidence-based Recommendation,fact,其他,<table><tr><td>Strength of recommendation</td><td>Balance of desirable and undes…,0,0,,
ESOEANSICH2025_FACT_050,Evidence-based Recommendation,fact,其他,not’</td></tr><tr><td>Weak recommendation for intervention</td><td>The desirable…,0,0,,
ESOEANSICH2025_FACT_051,Analysis of current evidence,fact,脑出血,A single systematic review and meta-analysis was identified.,0,0,,
ESOEANSICH2025_FACT_052,Analysis of current evidence,fact,脑出血|NICU,73; 95% CI 0.,0,0,,
ESOEANSICH2025_FACT_053,Additional information,fact,其他,"In these RCTs, stroke unit care involved organised inpatient care in a hospital …",0,0,,
ESOEANSICH2025_FACT_054,Additional information,fact,评分系统|脑出血,"In a large observational study, consecutive non-ventilated and non-comatose pati…",0,0,,
ESOEANSICH2025_FACT_055,Additional information,fact,NIHSS|脑出血|NICU,52).,0,0,,
ESOEANSICH2025_FACT_056,Radiological investigation for underlying cause,fact,脑出血,"Imaging scores of acute ICH

PICO 1.2.1 In adults with spontaneous ICH, does the",0,0,,
ESOEANSICH2025_FACT_057,Evidence-based Recommendation,fact,脑出血,"In adults with spontaneous ICH, we suggest using algorithms such as DIAGRAM for …",0,0,,
ESOEANSICH2025_FACT_058,Analysis of current evidence,fact,脑出血,"The performance (calibration, discrimination and clinical utility) of predicting…",0,0,,
ESOEANSICH2025_FACT_059,Additional information,fact,DSA|脑出血,To target the use of intra-arterial digital subtraction angiography (IADSA) at p…,0,0,,
ESOEANSICH2025_FACT_060,Additional information,fact,CTA|脑出血,88) and moderate performance in an external validation cohort (c-statistic 0.,0,0,,
ESOEANSICH2025_FACT_061,Additional information,fact,CTA|MRI|脑出血,Rather than using history of hypertension to guide investigation (since it is a …,0,0,,
ESOEANSICH2025_FACT_062,Evidence-based Recommendation,fact,CTA|MRA|DSA|MRI|脑出血,In adults with spontaneous ICH there is uncertainty about whether cerebral compu…,0,0,,
ESOEANSICH2025_FACT_063,Expert consensus statement,fact,CTA|MRA|DSA|MRI|脑出血,"In adults with spontaneous ICH, we suggest using cerebral computed tomographic a…",0,0,,
ESOEANSICH2025_FACT_064,Analysis of current evidence,fact,MRI|DSA,Our literature search and a Cochrane review did not identify any RCTs or appropr…,0,0,,
ESOEANSICH2025_FACT_065,Additional information,fact,CTA|DSA|脑出血,"ICH is a heterogeneous disease, and clinicians should investigate the underlying…",0,0,,
ESOEANSICH2025_FACT_066,Additional information,fact,CTA|MRI|DSA,"21 However, in the DIAGRAM prospective study of 298 adults aged <70 years, CTA/C…",0,0,,
ESOEANSICH2025_FACT_067,Additional information,fact,DSA|脑出血,"Clinical complications from IADSA, most frequently significant puncture site hae…",0,0,,
ESOEANSICH2025_FACT_068,Outcome prediction,fact,脑出血,"Outcome scores

PICO 1.3.1 In adults with spontaneous ICH, does the use of algor",0,0,,
ESOEANSICH2025_FACT_069,Evidence-based Recommendation,fact,脑出血,"In adults with ICH, there is uncertainty whether outcome prediction tools have b…",0,0,,
ESOEANSICH2025_FACT_070,Expert consensus statement,fact,脑出血,"In adults with spontaneous ICH, we suggest limiting the use of outcome predictio…",0,0,,
ESOEANSICH2025_FACT_071,Analysis of current evidence,fact,其他,Our updated systematic search was based on the systematic review and meta-analys…,0,0,,
ESOEANSICH2025_FACT_072,Analysis of current evidence,fact,其他,Prediction tools developed using machine learning methods and artificial intelli…,0,0,,
ESOEANSICH2025_FACT_073,Analysis of current evidence,fact,脑出血,"A total of 97 prediction tools were evaluated: death prediction tools (N = 30), …",0,0,,
ESOEANSICH2025_FACT_074,Analysis of current evidence,fact,其他,We used the Prediction model risk of Bias assessment Tool (PROBAST) to evaluate …,0,0,,
ESOEANSICH2025_FACT_075,Analysis of current evidence,fact,脑出血,"For our quantitative analysis of the prognostic accuracy of selected tools, we a…",0,0,,
ESOEANSICH2025_FACT_076,Additional information,fact,评分系统|NIHSS|脑出血,"The ICH score is determined by age, ICH volume, infratentorial origin, Glasgow C…",0,0,,
ESOEANSICH2025_FACT_077,Additional information,fact,脑出血,The properties of these prediction tools may be falsely improved due to the bias…,0,0,,
ESOEANSICH2025_FACT_078,Additional information,fact,脑出血,"While ICH prediction tools have been extensively developed, uncertainty remains …",0,0,,
ESOEANSICH2025_FACT_079,Withdrawal of treatment,fact,脑出血,PICO 1.,0,0,,
ESOEANSICH2025_FACT_080,Evidence-based Recommendation,fact,脑出血,"In adults within 24 h of spontaneous ICH onset, there is insufficient evidence f…",0,0,,
ESOEANSICH2025_FACT_081,Expert consensus statement,fact,脑出血,"In adults within 24 h of spontaneous ICH onset, we suggest not implementing gene…",0,0,,
ESOEANSICH2025_FACT_082,Analysis of the current evidence,fact,脑出血,No RCTs were identified from our systematic review that examined limitation of t…,0,0,,
ESOEANSICH2025_FACT_083,Additional information,fact,脑出血,"All studies identified were considered of very low-quality evidence, as they wer…",0,0,,
ESOEANSICH2025_FACT_084,Additional information,fact,脑出血,Some important conceptual differences between DNR and limitation/withdrawal of c…,0,0,,
ESOEANSICH2025_FACT_085,Additional information,fact,DVT|脑出血,Identified observational studies have highlighted some differences in outcomes a…,0,0,,
ESOEANSICH2025_FACT_086,Additional information,fact,脑出血,"47,48 Additionally, some retrospective observational data also suggest potential…",0,0,,
ESOEANSICH2025_FACT_087,Blood pressure management,fact,HE预测|脑出血,Elevated blood pressure (BP) is common in patients with ICH and is associated wi…,0,0,,
ESOEANSICH2025_FACT_088,Acute blood pressure alteration,fact,HE预测|脑出血,"PICO 2 In adults with acute spontaneous ICH, does altering blood pressure (BP) t…",0,0,,
ESOEANSICH2025_FACT_089,Evidence-based Recommendation,fact,脑出血,For adults with acute spontaneous ICH and systolic blood pressure of 150–220 mmH…,0,0,,
ESOEANSICH2025_FACT_090,Expert consensus statements,fact,脑出血,We suggest lowering systolic blood pressure below 140 mmHg within 6 h of symptom…,0,0,,
ESOEANSICH2025_FACT_091,Expert consensus statements,fact,其他,"Initiating antihypertensive treatment as early as possible, ideally within the f",0,0,,
ESOEANSICH2025_FACT_092,Analysis of current evidence,fact,脑出血,This analysis builds upon the ESO guidelines on blood pressure management in acu…,0,0,,
ESOEANSICH2025_FACT_093,Analysis of current evidence,fact,其他,Blood pressure lowering treatment targeting lower BP compared with control did n…,0,0,,
ESOEANSICH2025_FACT_094,Analysis of current evidence,fact,脑出血,The effect of blood pressure lowering on good functional outcome did not differ …,0,0,,
ESOEANSICH2025_FACT_095,Analysis of current evidence,fact,其他,The effect of blood pressure lowering on death did not differ according to time …,0,0,,
ESOEANSICH2025_FACT_096,Analysis of current evidence,fact,ATACH-II|降压研究|脑出血,| Study or Subgroup | Vasodepressor Events | Vasodepressor Total | Control Event,0,0,,
ESOEANSICH2025_FACT_097,Analysis of current evidence,fact,PATICH研究|氨甲环酸|脑出血,"14] |
| PATICH 2017 | 29 | 96 | 19 | 99 | 5. 0% | 1. 82 [0. 94, 3. 54] |
| RIGHT",0,0,,
ESOEANSICH2025_FACT_098,Analysis of current evidence,fact,评分系统,"30] |
Favours [Control] Favours [Vasodepressor] Risk of Bias A B C D E F G
</det",0,0,,
ESOEANSICH2025_FACT_099,Analysis of current evidence,fact,ATACH-II,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Vasodepressor</…",0,0,,
ESOEANSICH2025_FACT_100,Analysis of current evidence,fact,降压研究|脑出血,51]</td><td></td><td></td></tr><tr><td>INTERACT-2 2013</td><td>663</td><td>1382<…,0,0,,
ESOEANSICH2025_FACT_101,Analysis of current evidence,fact,PATICH研究|氨甲环酸|脑出血,03; \text{Chi}^{2} = 10.,0,0,,
ESOEANSICH2025_FACT_102,Analysis of current evidence,fact,脑出血,35; \text{Chi}^{2} = 2.,0,0,,
ESOEANSICH2025_FACT_103,Analysis of current evidence,fact,其他,14]</td><td></td><td></td></tr><tr><td>Subtotal (95% CI)</td><td></td><td>609</t…,0,0,,
ESOEANSICH2025_FACT_104,Analysis of current evidence,fact,其他,30]</td><td></td><td></td></tr><tr><td>Total events:</td><td>1441</td><td></td><…,0,0,,
ESOEANSICH2025_FACT_105,Analysis of current evidence,fact,评分系统,Figure 3.,0,0,,
ESOEANSICH2025_FACT_106,Analysis of current evidence,fact,ATACH-II,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Vasodepressor</…",0,0,,
ESOEANSICH2025_FACT_107,Analysis of current evidence,fact,降压研究|脑出血,"10 , 53.",0,0,,
ESOEANSICH2025_FACT_108,Analysis of current evidence,fact,降压研究|PATICH研究|氨甲环酸|脑出血,25]</td><td></td><td></td></tr><tr><td>INTERACT-4 2024 (ICH)</td><td>125</td><td…,0,0,,
ESOEANSICH2025_FACT_109,Analysis of current evidence,fact,其他,78]</td><td></td><td></td></tr><tr><td>Subtotal (95% CI)</td><td></td><td>3385</…,0,0,,
ESOEANSICH2025_FACT_110,Analysis of current evidence,fact,其他,41]</td><td></td><td></td></tr><tr><td>Total events:</td><td>18</td><td></td><td…,0,0,,
ESOEANSICH2025_FACT_111,Analysis of current evidence,fact,其他,"26)</td><td>Favours</td><td></td><td></td></tr><tr><td colspan=""9"">Test for subg…",0,0,,
ESOEANSICH2025_FACT_112,Analysis of current evidence,fact,脑出血,![](images/d5e4a661f707ff57ab38cbdc3b0ccebb3ab7cad02fbd2f438b7461706c29d60b.,0,0,,
ESOEANSICH2025_FACT_113,Analysis of current evidence,fact,其他,![](images/5199340488fe6ba686c78f108e97caf6bb4723261137f827a5f2f15c2ba0a5f0.,0,0,,
ESOEANSICH2025_FACT_114,Analysis of current evidence,fact,HE预测|脑出血,"This meta-analysis suggests that early BP lowering, within 6 h of symptom onset …",0,0,,
ESOEANSICH2025_FACT_115,Analysis of current evidence,fact,其他,"The quality of evidence is low or very low, as detailed in the evidence profile …",0,0,,
ESOEANSICH2025_FACT_116,Analysis of current evidence,fact,ATACH-II|降压研究|脑出血,| Study or Subgroup | Vasodepressor Events | Vasodepressor Total | Control Event,0,0,,
ESOEANSICH2025_FACT_117,Analysis of current evidence,fact,降压研究|脑出血,"2 Within 24 hours | | | | | | |
| ICH ADAPT 2013 | 9 | 37 | 4 | 36 | 3. 5% | 2. ",0,0,,
ESOEANSICH2025_FACT_118,Analysis of current evidence,fact,脑出血,Figure 7.,0,0,,
ESOEANSICH2025_FACT_119,Additional information,fact,降压研究|HE预测,Most HE occurs within the first 3 h.,0,0,,
ESOEANSICH2025_FACT_120,Additional information,fact,脑出血,High systolic BP (SBP) variability during the acute phase of ICH is associated w…,0,0,,
ESOEANSICH2025_FACT_121,Additional information,fact,HE预测,"83 In adults with an initial SBP of 220 mmHg or higher, intensive BP lowering wa…",0,0,,
ESOEANSICH2025_FACT_122,Additional information,fact,其他,The optimal choice of antihypertensive drug(s) and the optimal duration of inten…,0,0,,
ESOEANSICH2025_FACT_123,Additional information,fact,其他,86 A novel strategy for BP lowering will address multiple factors by integrating…,0,0,,
ESOEANSICH2025_FACT_124,Additional information,fact,降压研究|脑出血,Given the uncertainties about the effects of blood pressure reduction on our cho…,0,0,,
ESOEANSICH2025_FACT_125,Additional information,fact,其他,and the observational study of Efficacy and Safety Study of Urapidil Alone or Wi…,0,0,,
ESOEANSICH2025_FACT_126,Haemostatic therapies,fact,脑出血,Haematoma expansion is associated with worse functional outcome and death.,0,0,,
ESOEANSICH2025_FACT_127,Haemostatic therapies,fact,脑出血,"Andexanet  alfa has been used for ICH associated with factor Xa inhibitors, whil…",0,0,,
ESOEANSICH2025_FACT_128,Analysis of current evidence,fact,其他,"The literature search was based on the Cochrane systematic review, which include…",0,0,,
ESOEANSICH2025_FACT_129,Analysis of current evidence,fact,评分系统,The guideline group graded the following outcomes to be critical or important fo…,0,0,,
ESOEANSICH2025_FACT_130,Analysis of current evidence,fact,rFVIa|脑出血,PICO 3.,0,0,,
ESOEANSICH2025_FACT_131,Evidence-based Recommendation,fact,rFVIa|脑出血,"For adults with spontaneous ICH not associated with antithrombotic drug use, the…",0,0,,
ESOEANSICH2025_FACT_132,Analysis of current evidence,fact,rFVIa,"Nine RCTs (1549 participants) compared rFVIIa versus placebo or open control,90,…",0,0,,
ESOEANSICH2025_FACT_133,Analysis of current evidence,fact,rFVIa,"For the efficacy outcomes of death, death or dependence at 90days and haematoma …",0,0,,
ESOEANSICH2025_FACT_134,Analysis of current evidence,fact,rFVIa|评分系统|脑出血,![](images/8c2a8bdaf02eebd2fcb9ad1174a1b9acd3bdf0d9c469f003750f9eec5d79e78e.,0,0,,
ESOEANSICH2025_FACT_135,Analysis of current evidence,fact,其他,| Study or Subgroup | Recombinant factor VIIa Events | Recombinant factor VIIa T,0,0,,
ESOEANSICH2025_FACT_136,Analysis of current evidence,fact,rFVIa,"40] | Favours [Recombinant factor VIIa] | Favours [Placebo/Open control] |
| Tot",0,0,,
ESOEANSICH2025_FACT_137,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Recombinant fac…",0,0,,
ESOEANSICH2025_FACT_138,Analysis of current evidence,fact,脑出血,"21]</td><td></td><td></td></tr><tr><td>Mayer, 2006</td><td>3</td><td>32</td><td>…",0,0,,
ESOEANSICH2025_FACT_139,Analysis of current evidence,fact,rFVIa|脑出血,"56, df = 5 (P = 0.",0,0,,
ESOEANSICH2025_FACT_140,Additional information,fact,rFVIa|脑出血,Further analyses on death or dependence (measured by extended Glasgow Outcome Sc…,0,0,,
ESOEANSICH2025_FACT_141,Evidence-based Recommendation,fact,脑出血,"For adults with spontaneous ICH not associated with antithrombotic drug use, the…",0,0,,
ESOEANSICH2025_FACT_142,Quality of evidence: Low ⊕⊕,fact,其他,Strength of recommendation: –,0,0,,
ESOEANSICH2025_FACT_143,Expert consensus statement,fact,其他,"Tranexamic acid may be considered for reducing haematoma expansion, if enrolment…",0,0,,
ESOEANSICH2025_FACT_144,Analysis of current evidence,fact,氨甲环酸|脑出血,The literature search identified 8 RCTs (3061 participants) comparing tranexamic…,0,0,,
ESOEANSICH2025_FACT_145,Analysis of current evidence,fact,其他,"20; 7 RCTs, 3001 participants; I 2 = 0%; Figure 13), but there was a non-signifi…",0,0,,
ESOEANSICH2025_FACT_146,Analysis of current evidence,fact,评分系统|脑出血,![](images/e830d13e921e445bc263098764e0cc7a9f42748f57cfaee1f95332d64c74001c.,0,0,,
ESOEANSICH2025_FACT_147,Analysis of current evidence,fact,其他,| Study or Subgroup | Antifibrinolytic drugs Events | Antifibrinolytic drugs Tot,0,0,,
ESOEANSICH2025_FACT_148,Analysis of current evidence,fact,脑出血,"20]
Favours [Antifibrinolytic drugs] Favours [Placebo/Open control]
</details>
F",0,0,,
ESOEANSICH2025_FACT_149,Analysis of current evidence,fact,STOP-AUST|TRAIGE,| Study or Subgroup | Antifibrinolytic drugs Events | Antifibrinolytic drugs Tot,0,0,,
ESOEANSICH2025_FACT_150,Analysis of current evidence,fact,其他,? ?,0,0,,
ESOEANSICH2025_FACT_151,Analysis of current evidence,fact,STOP-AUST|TRAIGE|氨甲环酸|脑出血,| Study or Subgroup | Antifibrinolytic drugs Events | Total | Placebo/Open contr,0,0,,
ESOEANSICH2025_FACT_152,Analysis of current evidence,fact,脑出血,"82 , 1.",0,0,,
ESOEANSICH2025_FACT_153,Analysis of current evidence,fact,脑出血,Evidence-based Recommendation In adults with spontaneous ICH associated with ant…,0,0,,
ESOEANSICH2025_FACT_154,Analysis of current evidence,fact,脑出血,The literature search identified one RCT that evaluated the effect of platelet t…,0,0,,
ESOEANSICH2025_FACT_155,Analysis of current evidence,fact,其他,"09; 1 RCT, 153 participants; moderate-quality evidence, Figure 19) with platelet…",0,0,,
ESOEANSICH2025_FACT_156,Analysis of current evidence,fact,其他,| Study or Subgroup | Platelet transfusion Events | Platelet transfusion Total |,0,0,,
ESOEANSICH2025_FACT_157,Analysis of current evidence,fact,脑出血,"15) | | | | | | | | |
| Test for subgroup differences: Not applicable | | | | | ",0,0,,
ESOEANSICH2025_FACT_158,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Platelet transf…",0,0,,
ESOEANSICH2025_FACT_159,Analysis of current evidence,fact,其他,09]</td><td></td><td></td></tr><tr><td>Total events:</td><td>39</td><td></td><td…,0,0,,
ESOEANSICH2025_FACT_160,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Platelet transf…",0,0,,
ESOEANSICH2025_FACT_161,Analysis of current evidence,fact,其他,08]</td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr>…,0,0,,
ESOEANSICH2025_FACT_162,Analysis of current evidence,fact,脑出血,22)</td><td></td><td></td><td></td><td></td><td></td><td></td><td>Favours [Pl</t,0,0,,
ESOEANSICH2025_FACT_163,Additional information,fact,脑出血,The analysis of all serious adverse events revealed a direction of the effect fa…,0,0,,
ESOEANSICH2025_FACT_164,Evidence-based Recommendation,fact,脑出血,"In adults with spontaneous ICH associated with antiplatelet drug use, there is u…",0,0,,
ESOEANSICH2025_FACT_165,Analysis of current evidence,fact,脑出血,The literature search identified one RCT evaluating desmopressin in patients wit…,0,0,,
ESOEANSICH2025_FACT_166,Analysis of current evidence,fact,其他,"63, 46 participants, very low-quality evidence, Figure 23), and for the safety o…",0,0,,
ESOEANSICH2025_FACT_167,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Desmopressin</t…",0,0,,
ESOEANSICH2025_FACT_168,Analysis of current evidence,fact,其他,38]</td><td></td><td></td></tr><tr><td>Total events:</td><td>5</td><td></td><td>…,0,0,,
ESOEANSICH2025_FACT_169,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Desmopressin</t…",0,0,,
ESOEANSICH2025_FACT_170,Analysis of current evidence,fact,其他,51]</td><td></td><td></td></tr><tr><td>Total events:</td><td>14</td><td></td><td…,0,0,,
ESOEANSICH2025_FACT_171,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Desmopressin</t…",0,0,,
ESOEANSICH2025_FACT_172,Analysis of current evidence,fact,其他,63]</td><td></td><td></td></tr><tr><td>Total events:</td><td>5</td><td></td><td>…,0,0,,
ESOEANSICH2025_FACT_173,Analysis of current evidence,fact,其他,"<table><tr><td rowspan=""2"">Study or Subgroup</td><td colspan=""2"">Desmopressin</t…",0,0,,
ESOEANSICH2025_FACT_174,Analysis of current evidence,fact,其他,85]</td><td></td><td></td><td></td><td></td><td></td><td></td><td></td></tr><tr>…,0,0,,
ESOEANSICH2025_FACT_175,Analysis of current evidence,fact,脑出血,00)</td><td></td><td></td><td></td><td></td><td></td><td></td><td>Favours</td><t,0,0,,
ESOEANSICH2025_FACT_176,Anticoagulant-associated ICH,fact,脑出血,"ICH associated with use of vitamin K-antagonists

Prothrombin complex concentrat",0,0,,
ESOEANSICH2025_FACT_177,Evidence-based Recommendation,fact,脑出血,"In adults with ICH associated with use of vitamin K-antagonists (VKA), there is …",0,0,,
ESOEANSICH2025_FACT_178,Quality of evidence: Very low ⊕,fact,其他,Strength of recommendation: -,0,0,,
ESOEANSICH2025_FACT_179,Expert consensus statement,fact,脑出血,"In adults with ICH associated with use of vitamin K-antagonists (VKA), we sugges…",0,0,,
ESOEANSICH2025_FACT_180,Analysis of current evidence,fact,脑出血,Two RCTs have compared PCC with fresh frozen plasma (FFP) for treatment of patie…,0,0,,
ESOEANSICH2025_FACT_181,Analysis of current evidence,fact,其他,"39, 95% CI 0.",0,0,,
ESOEANSICH2025_FACT_182,Analysis of current evidence,fact,其他,| Study or Subgroup | Prothrombin complex concentrates Events | Fresh frozen pla,0,0,,
ESOEANSICH2025_FACT_183,Analysis of current evidence,fact,其他,![](images/90fc48815781b2d4b20a6314a1a47d2c21498e7439325483de734b83e402084b.,0,0,,
ESOEANSICH2025_FACT_184,Analysis of current evidence,fact,评分系统|脑出血,Figure 26.,0,0,,
ESOEANSICH2025_FACT_185,Additional information,fact,其他,"In the INCH trial, patients randomised to FFP treatment received rescue therapy …",0,0,,
ESOEANSICH2025_FACT_186,Additional information,fact,其他,Our systematic literature search did not identify any RCT comparing vitamin K wi…,0,0,,
ESOEANSICH2025_FACT_187,Additional information,fact,脑出血,"Prothrombin complex concentrates
PICO 3.3.2.1 In adults with ICH associated with",0,0,,
ESOEANSICH2025_FACT_188,Evidence-based Recommendation,fact,脑出血,For adults with spontaneous ICH associated with factor Xa-inhibitor use there is…,0,0,,
ESOEANSICH2025_FACT_189,Expert consensus statement,fact,脑出血,For adults with spontaneous ICH associated with factor Xainhibitor use PCC may b…,0,0,,
ESOEANSICH2025_FACT_190,Analysis of current evidence,fact,脑出血,PCC has been used for the treatment of ICH associated with factor Xa-inhibitor u…,0,0,,
ESOEANSICH2025_FACT_191,Additional information,fact,脑出血,Observational data (see Supplement) have not shown a clear association between P…,0,0,,
ESOEANSICH2025_FACT_192,Evidence-based Recommendation,fact,脑出血,In adults with acute spontaneous ICH associated with use of factor Xa-inhibitor …,0,0,,
ESOEANSICH2025_FACT_193,Expert consensus statement,fact,脑出血,In adults with spontaneous ICH associated with use of certain factor Xa-inhibito…,0,0,,
