chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
PIVH2025_FACT_018,2.5 产房内预防管理策略,fact,复发预防|院前处理|流行病学|证据分级,"推荐意见 对于不需要复苏的早产儿 建议分娩 时 对 其 采 取 延 迟 脐 带 结 扎 (策略 有利于提高早产儿血容量 降低 发生风险 证据级别高 推荐级别强
",0,0,,
PIVH2025_FACT_019,2.5 产房内预防管理策略,fact,降颅压|复发预防|流行病学|证据分级|并发症,"推荐意见 对较大胎龄早产儿 单次或多次向婴儿侧挤压脐带（umbilicalcord milking，UCM）可能有益,但对超早产儿, 对脑血流影响较大,可能增加…",0,0,,
PIVH2025_FACT_020,2.5 产房内预防管理策略,fact,气道管理|体温管理|复发预防|预后,早产儿出生早期 因皮肤发育不成熟 皮下脂肪缺失 通过蒸发 对流和辐射等途径极易丢失热量 进而引发低体温 酸中毒等状况 增加 发生风险 所以 产房保暖工作至关重要,0,0,,
PIVH2025_FACT_021,3 新生儿重症监护病房内早产儿IVH预防策略,fact,气道管理|降颅压|重症监护|复发预防|证据分级,"推荐意见 :对于出生胎龄 周且自主呼吸良好的早产儿,可优先考虑无创通气支持;对于需要有创通气治疗的早产儿 建议采用容量目标通气的保护性通气策略 证据级别高 推荐",0,0,,
PIVH2025_FACT_022,3 新生儿重症监护病房内早产儿IVH预防策略,fact,脑血管病|重症监护|复发预防|流行病学|证据分级,另一项针对 例 儿的研究发现 出生后第 周接受输血的患儿中 发生 而未输血者 发生率低于 当 早产儿输血 率 从 降 至 时 发 生 率 降 低[63]。,0,0,,
PIVH2025_FACT_023,3 新生儿重症监护病房内早产儿IVH预防策略,fact,降颅压|重症监护|复发预防|并发症,非甾体类药物(布洛芬、对乙酰氨基酚、吲哚美辛等 作为前列腺素合成的环加氧酶抑制剂 常被用于治疗早产儿动脉导管未闭[66]。,0,0,,
PIVH2025_FACT_024,3 新生儿重症监护病房内早产儿IVH预防策略,fact,评分系统|量表评估|重症监护|复发预防|证据分级,"早期的部分回顾性研究指出 苯巴比妥能够抑制早产儿全身血压波动 对缺氧缺血后的大脑有保护作用 似乎有利于预防早产儿 然而 一项系统研究表明,苯巴比妥不仅无法降低早…",0,0,,
PIVH2025_FACT_025,3 新生儿重症监护病房内早产儿IVH预防策略,fact,血栓预防|重症监护|复发预防|随访|流行病学,"年的一项 期 安慰剂对照 双盲关于早产儿 神经 保护试 验neuroprotection trial,PENUTTrial)，旨在评估早期高剂量 对 周超早产儿…",0,0,,
PIVH2025_FACT_026,3 新生儿重症监护病房内早产儿IVH预防策略,fact,降颅压|重症监护|复发预防|危险因素|流行病学,"低血压是早产儿常见症状 尤其在出生后内 临床常给予血管活性药物治疗 文献报道 使用血管升压药治疗的早产儿, 发生率显著上升 脑室周围白质软化及脑神经发育不良结局…",0,0,,
PIVH2025_FACT_027,3 新生儿重症监护病房内早产儿IVH预防策略,fact,止血治疗|重症监护|复发预防|流行病学,"酚磺乙胺作为肾上腺素能受体激动剂 能减少小血管出血 增强毛细血管内皮阻力 促进血小板黏附,进而降低出血风险[82]。",0,0,,
PIVH2025_FACT_028,3 新生儿重症监护病房内早产儿IVH预防策略,fact,降颅压|重症监护|复发预防|流行病学|护理,"目前普遍认为,早产儿头部位置与脑血流动力学相关 可能间接影响 的发生和发展 将生后早产儿头部置于中线位置 有利于颈内静脉和颅内静脉引流,而头部向一侧旋转可能会使…",0,0,,
PIVH2025_FACT_029,3 新生儿重症监护病房内早产儿IVH预防策略,fact,镇静镇痛|重症监护|复发预防|护理,<table><tr><td>项目</td><td>对生后早产儿集束化护理的具体操作</td><td>项目</td><td>对生后早产儿集束化护理的具体操作</,0,0,,
PIVH2025_FACT_030,3 新生儿重症监护病房内早产儿IVH预防策略,fact,颅内压管理|降颅压|感染|TCD|重症监护,"表 早产儿脑室内出血预防专家共识 共识意见 证据等级 推荐强度汇总表
<table><tr><td>编号</td><td>共识意见</td><td>证据等级</",0,0,,
PIVH2025_FACT_031,3 新生儿重症监护病房内早产儿IVH预防策略,fact,重症监护|复发预防,<table><tr><td>编号</td><td>共识意见</td><td>证据等级</td><td>推荐强度</td></tr><tr><td>4</td>…,0,0,,
PIVH2025_FACT_032,3 新生儿重症监护病房内早产儿IVH预防策略,fact,止血治疗|重症监护|复发预防|护理,"应谨慎进行扩容及使用血管活性药物,避免增加早产儿IVH发生风险</td><td>低</td><td>强</td></tr><tr><td>17</td><td>…",0,0,,
PIVH2025_FACT_033,4 总结与展望,fact,重症监护|复发预防|预后|证据分级,"本共识基于当前国内外在早产儿 领域的主要研究进展与已有证据 广泛征求新生儿专家意见后制定而成 其内容包含 的临床分级 诊断方法,以及产前、产时和新生儿重症监护病",0,0,,
PIVH2025_FACT_034,4 总结与展望,fact,其他,安徽省立医院 陈名武 北京大学第一医院 冯琪 北京妇产医院刘敬 北京友谊医院 崔红 北京大学第三医院 童笑梅 成都市妇女儿童中心医院 巨容 重庆医科大学附属儿童,0,0,,
PIVH2025_FACT_035,参 考 文 献,fact,其他,[1]Ohuma EO，Moller AB，Bradley E，et al.,0,0,,
PIVH2025_FACT_036,参 考 文 献,fact,其他,2021.,0,0,,
PIVH2025_FACT_037,参 考 文 献,fact,其他,GRADE:an emerging consensus on rating quality of evidence and strength of recomm…,0,0,,
PIVH2025_FACT_038,参 考 文 献,fact,其他,[9]Gilard V，Tebani A，Bekri S， et al.,0,0,,
PIVH2025_FACT_039,参 考 文 献,fact,其他,"Assessing cerebral blood flow, oxygenation and cytochrome c oxidase stability in…",0,0,,
PIVH2025_FACT_040,参 考 文 献,fact,其他,Cranialultrasound screening protocols for very preterm infants[J].,0,0,,
PIVH2025_FACT_041,参 考 文 献,fact,其他,"[ ] , , , , placebo-controlled trial of betamethasone for the prevention of resp",0,0,,
PIVH2025_FACT_042,参 考 文 献,fact,其他,"[J]．Am JObstet Gynecol，1992,166(2):646-651．DOI: 10.",0,0,,
PIVH2025_FACT_043,参 考 文 献,fact,其他,[26]Williams MJ， Ramson JA， Brownfoot FC.,0,0,,
PIVH2025_FACT_044,参 考 文 献,fact,其他,1097/MD.,0,0,,
PIVH2025_FACT_045,参 考 文 献,fact,其他,infants born by vaginal delivery:a multi-centre retrospective cohort study[J]．J …,0,0,,
PIVH2025_FACT_046,参 考 文 献,fact,其他,"6 : [] , , ( ): e199.",0,0,,
PIVH2025_FACT_047,参 考 文 献,fact,其他,DOI: 10.,0,0,,
PIVH2025_FACT_048,参 考 文 献,fact,其他,Milking compared with delayed cord clamping to increase placental transfusion in,0,0,,
PIVH2025_FACT_049,参 考 文 献,fact,其他,1097/AOG.,0,0,,
PIVH2025_FACT_050,参 考 文 献,fact,其他,"[ ] , , , , , and long deferral of umbilical cord clamping compared with umbilic…",0,0,,
PIVH2025_FACT_051,参 考 文 献,fact,其他,[52]Jasani B，Torgalkar R，Ye XY，et al． Association of umbilical cord management s…,0,0,,
PIVH2025_FACT_052,参 考 文 献,fact,其他,JAMA Netw Open，2023，6 （4)：e237473.,0,0,,
PIVH2025_FACT_053,参 考 文 献,fact,其他,"[57] Ramaswam VV,DawsonJA,de Almeida MF,etal.",0,0,,
PIVH2025_FACT_054,参 考 文 献,fact,其他,7507/1672-2531.,0,0,,
PIVH2025_FACT_055,参 考 文 献,fact,其他,Adverse effects of red blood cell transfusions in neonates：a systematic review a…,0,0,,
PIVH2025_FACT_056,参 考 文 献,fact,其他,[68]Ment LR，Oh W，Ehrenkranz RA，et al． Low-doseindomethacin and prevention of int…,0,0,,
PIVH2025_FACT_057,参 考 文 献,fact,其他,5863/1551-6776-26.,0,0,,
PIVH2025_FACT_058,参 考 文 献,fact,其他,Early erythropoiesis-stimulating agents in preterm or low birth weight infants[J…,0,0,,
PIVH2025_FACT_059,参 考 文 献,fact,其他,[79]Zaveri PG，Walker AM，Upadhyay K，et al.,0,0,,
PIVH2025_FACT_060,参 考 文 献,fact,其他,Multicentre trial of ethamsylate for prevention ofperiventricular haemorrhage in…,0,0,,
PIVH2025_FACT_061,参 考 文 献,fact,其他,Head midline position for preventing the occurrence or extension of germinal mat…,0,0,,
