chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
SVD2020_FACT_022,（六）脑萎缩,fact,脑出血,"<table><tr><td rowspan=""2"" colspan=""2""></td><td colspan=""2"">明确</td><td colspan=""",0,0,,
SVD2020_FACT_023,（六）脑萎缩,fact,评分系统|量表评估|MRI,![](images/ec73474e6d3b0719515dded0d35f53cc24efdc84b6a5fda38081e3cd22642b73.,0,0,,
SVD2020_FACT_024,（六）脑萎缩,fact,其他,"```mermaid
graph TD
    A[""是否有微出血？ a""] -->|是| B[""微出血数目1~2? ""]
    A -->|否| C[""有不",0,0,,
SVD2020_FACT_025,（六）脑萎缩,fact,评分系统|脑出血,"""]
    B -->|是| D[""注意常见的微出血评估问题：小血管流空影(检查T₂/FLAIR) MCA近端深穿支部位的低信号 双侧苍白球对称低信号(检查C",0,0,,
SVD2020_FACT_026,（六）脑萎缩,fact,量表评估|脑血管病,FLAIR：T液体衰减反转恢复序列；MCA：大脑中动脉；&在T\加权图像中直径≤10 mm、小的、均匀的圆形低信号病灶，梗死或出血性卒中的T。,0,0,,
SVD2020_FACT_027,（七）脑微梗死,fact,MRI|脑梗死|脑淀粉样变|脑血管病,脑微梗死可以成为脑梗死的起始地，但是大体解剖上肉眼是看不到病灶的。,0,0,,
SVD2020_FACT_028,（七）脑微梗死,fact,MRI|影像学检查|排除继发出血,皮质微梗死需要与皮质下交界区血管间隙增宽相鉴别，后者分布在皮质下，可以延伸到皮质带、软脑膜血管，可表现为吻合支（弓状纤维）皮质微出血。,0,0,,
SVD2020_FACT_029,（八）脑灌注和氧代谢率变化,fact,降颅压|MRI|影像学检查|脑梗死|脑血管病,脑血流灌注和血流容积反映了脑小血管功能的另一重要指标，小血管周围神经元、神经胶质细胞的代谢状态与脑小血管功能直接相关。,0,0,,
SVD2020_FACT_030,二、头颅CT,fact,影像学检查|脑出血,脑出血在头颅 中表现为高密度影，具有非常高的特异度和敏感度，但是小的出血容易被漏诊。,0,0,,
SVD2020_FACT_031,三、彩色眼底照相,fact,其他,视网膜中央动脉是颈内动脉颅内分支眼动脉在入眶后发出的分支，是唯一可以直接观察到的脑小动脉。,0,0,,
SVD2020_FACT_032,三、彩色眼底照相,fact,吞咽功能|MRI|影像学检查|脑出血|脑梗死,脑小血管病诊断推荐意见：脑小血管病的临床表现缺乏特异性，诊断主要依靠影像学检查。,0,0,,
SVD2020_FACT_033,一、血压,fact,脑出血|血压管理|危险因素,年龄和血管危险因素相关性脑小血管病的发生和发展与高血压关系非常密切。,0,0,,
SVD2020_FACT_034,二、血压变异性,fact,血压管理|危险因素,患者每次就诊都应该进行血压检查。,0,0,,
SVD2020_FACT_035,三、脑血管运动反应性评价,fact,降颅压|TCD|适量运动,脑血管运动反应性评价可以依靠呼吸抑制试验，即患者取平卧位，采用双侧经颅多普勒超声（transcranial Doppler，TCD）颞窗监测大脑中动脉（ ， ）…,0,0,,
SVD2020_FACT_036,四、脑血流自动调节能力,fact,降颅压|证据分级|适量运动,脑血流自动调节能力的评估方法有下肢束带减压法、Valsalva运动法、直立倾斜试验等。,0,0,,
SVD2020_FACT_037,脑小血管病的治疗,fact,他汀|抗血小板|降颅压|影像学检查|脑出血,纳入 例腔隙性脑梗死患者的皮质下小卒中二级预防研究（ ）发现，长期联用氯吡格雷和阿司匹林相较于单用阿司匹林会增加出血和病死率，但并不减少卒中复发率。,0,0,,
SVD2020_FACT_038,一、对因治疗,fact,危险因素|排除继发出血,对于年龄和血管危险因素相关性脑小血管病需要控制血管危险因素并进行抗动脉硬化治疗。,0,0,,
SVD2020_FACT_039,二、控制血压,fact,脑出血|脑梗死|脑血管病|降压治疗|血压管理,对于年龄和血管危险因素相关性脑小血管病，无论是一级预防还是二级预防，高血压都是最重要的、可控的危险因素，控制血压可预防脑梗死或脑出血的发生。,0,0,,
SVD2020_FACT_040,三、抗血小板药物,fact,抗血小板|抗血小板治疗|血栓预防|脑出血|脑淀粉样变,鉴于脑小血管病发病机制中有小血管闭塞、血栓形成和血小板活化的参与，使用抗血小板药物有一定的理论根据。,0,0,,
SVD2020_FACT_041,三、抗血小板药物,fact,抗血小板|抗血小板治疗|脑出血|脑血管病|再出血处理,最近研究结果显示脑出血后使用抗血小板药物是安全的［59］ 。,0,0,,
SVD2020_FACT_042,四、抗凝治疗,fact,抗凝治疗|脑出血|脑血管病|复发预防,为预防心房颤动引发卒中而使用的抗凝治疗，包括华法林、达比加群和利伐沙班等，都会增加脑出血的风险。,0,0,,
SVD2020_REC_001,五、他汀类调脂药物,recommendation,他汀|抗凝治疗|抗血小板治疗|脑出血|脑梗死,（）控制血压是预防年龄相关的脑小血管病发生和发展最有效的方法。,0,0,,
SVD2020_FACT_043,五、他汀类调脂药物,fact,他汀|脑出血,脑小血管病的主要病理改变并非动脉粥样硬化，至今没有针对小血管病是否应使用他汀类药物的临床研究。,0,0,,
SVD2020_FACT_044,参 考 文 献,fact,脑血管病,"[1] 中华医学会神经病学分会, 中华医学会神经病学分会脑血管病学组.",0,0,,
SVD2020_FACT_045,参 考 文 献,fact,其他,Cerebral small vessel disease: from pathogenesis and clinical characteristics to…,0,0,,
SVD2020_FACT_046,参 考 文 献,fact,其他,"[8] De Leeuw FE, De Groot JC, Achten E, et al.",0,0,,
SVD2020_FACT_047,参 考 文 献,fact,其他,"Lancet Neurol, 2010, 9(7): 689‐701.",0,0,,
SVD2020_FACT_048,参 考 文 献,fact,其他,"Flow Metab, 2017, 37(2): 644‐656.",0,0,,
SVD2020_FACT_049,参 考 文 献,fact,MRI|脑出血|脑血管病,Quantitative and qualitative MRI evaluation of cerebral small vessel disease in …,0,0,,
SVD2020_FACT_050,参 考 文 献,fact,其他,564955.,0,0,,
SVD2020_FACT_051,参 考 文 献,fact,MRI,Change in multimodal MRI markers predicts dementia risk in cerebral small vessel…,0,0,,
SVD2020_FACT_052,参 考 文 献,fact,MRI,white matter hyperintensities scoring method on correlations with clinical data:…,0,0,,
SVD2020_FACT_053,参 考 文 献,fact,其他,DOI: 10.,0,0,,
SVD2020_FACT_054,参 考 文 献,fact,MRI,Microbleed detection using automated segmentation (MIDAS): a new method applicab…,0,0,,
SVD2020_FACT_055,参 考 文 献,fact,其他,"[37] van Veluw SJ, Shih AY, Smith EE, et al.",0,0,,
SVD2020_FACT_056,参 考 文 献,fact,其他,correlate with brain white matter lesions in cerebral autosomal dominant arterio…,0,0,,
SVD2020_FACT_057,参 考 文 献,fact,其他,Relationship between cerebral vasomotor reactivity and white matter lesions in e…,0,0,,
SVD2020_FACT_058,参 考 文 献,fact,其他,"[47] Bath PM, Scutt P, Blackburn MJ, et al.",0,0,,
SVD2020_FACT_059,参 考 文 献,fact,其他,[50] International Collaborative Fabry Disease Study Group.,0,0,,
SVD2020_FACT_060,参 考 文 献,fact,其他,blockers and calcium‐channel blockers on withinindividual variability in blood p…,0,0,,
SVD2020_FACT_061,参 考 文 献,fact,其他,"Cilostazol as an alternative to aspirin after ischaemic stroke: a randomized, do…",0,0,,
SVD2020_FACT_062,参 考 文 献,fact,其他,"Neurology, 2017, 89: 820‐829.",0,0,,
SVD2020_FACT_063,参 考 文 献,fact,其他,"Neurology, 2006, 66(2): 206‐209.",0,0,,
