chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2019_FACT_095,2.2.HeadandNeckImaging,fact,其他,TheDAWNtrial (ClinicalMismatchintheTriageofWakeUpandLatePresentingStrokesUndergo…,0,0,,
GUIDE2019_FACT_096,2.2.HeadandNeckImaging,fact,其他,"Therefore, onlytheeligibilitycriteria</td><td>SeeTableXVllinonlineDataSupplement…",0,0,,
GUIDE2019_FACT_097,2.2.HeadandNeckImaging,fact,MRI,"whenperformed<6hoursfromstrokeonset,4trials(REVASCAT[RandomizedTrialofRevascular…",0,0,,
GUIDE2019_FACT_098,2.2.HeadandNeckImaging,fact,CTA|MRI,"FurtherRCTsmaybehelpfultodeterminewhetheradvancedimagingparadigmsusingCTP, CTA, …",0,0,,
GUIDE2019_FACT_099,2.3.OtherDiagnosticTests,fact,其他,<html><body><table><tr><td>2.,0,0,,
GUIDE2019_FACT_100,2.3.OtherDiagnosticTests,fact,其他,Baselineelectrocardiographicassessmentisrecommendedinpatients</td><td></td><td>B…,0,0,,
GUIDE2019_FACT_101,2.3.OtherDiagnosticTests,fact,其他,LOk</td><td></td><td>B-NR</td><td>SeeTableXCVinonlineDataSupplement1fororiginalw…,0,0,,
GUIDE2019_FACT_102,"3.1.Airway, Breathing, andOxygenation",fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_103,"3.1.Airway, Breathing, andOxygenation",fact,其他,</td><td>Il:NoBenefit</td><td>B-R</td><td>Recommendationunchangedfrom2013AISGuid…,0,0,,
GUIDE2019_FACT_104,"3.1.Airway, Breathing, andOxygenation",fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_105,3.2.BloodPressure,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_106,3.2.BloodPressure,fact,其他,Therearenodatatoguidevolumeanddurationofparenteralfluid</td></tr><tr><td>deliver…,0,0,,
GUIDE2019_FACT_107,3.2.BloodPressure,fact,其他,"</td></tr><tr><tdcolspan=""3"">TheRCTsofIValteplaserequiredtheBPtobe<185mmHgsystol…",0,0,,
GUIDE2019_FACT_108,3.2.BloodPressure,fact,MRI,"</td></tr><tr><tdcolspan=""3"">Ofthe6RCTsthateachindependentlydemonstratedclinical…",0,0,,
GUIDE2019_FACT_109,3.2.BloodPressure,fact,其他,able5.,0,0,,
GUIDE2019_FACT_110,3.2.BloodPressure,fact,其他,<html><body><table><tr><td>CORIlb</td><td>LOEC-EO</td></tr><tr><td></td><td></td…,0,0,,
GUIDE2019_FACT_111,3.2.BloodPressure,fact,其他,"5mg/hevery5-15min,maximum15mg/h; or</td><td></td></tr><tr><td>Clevidipine1-2mg/h",0,0,,
GUIDE2019_FACT_112,3.3.Temperature,fact,其他,"<html><body><table><tr><tdcolspan=""2"">3.",0,0,,
GUIDE2019_FACT_113,3.3.Temperature,fact,其他,"InpatientswithAiS,thebenefitoftreatmentwithinducedhypothermiaisuncertain.",0,0,,
GUIDE2019_FACT_114,3.4.BloodGlucose,fact,其他,"<html><body><table><tr><tdrowspan=""2"">3.",0,0,,
GUIDE2019_FACT_115,3.4.BloodGlucose,fact,其他,</td></tr></table></body></html>,0,0,,
GUIDE2019_FACT_116,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_117,3.5.IVAlteplase,fact,其他,"SeeTableXCVinonlineData</td></tr><tr><tdcolspan=""3"">administrationofIValteplasef…",0,0,,
GUIDE2019_FACT_118,3.5.IVAlteplase,fact,其他,</td><td>11I: NoBenefit</td><td>B-NR</td><td>Recommendationrewordedforclarityfro…,0,0,,
GUIDE2019_FACT_119,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_120,3.5.IVAlteplase,fact,其他,158TheeligibilitycriteriaforIValteplasehaveevolvedovertimeasitsusefulnessandtrue…,0,0,,
GUIDE2019_FACT_121,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_122,3.5.IVAlteplase,fact,其他,5hoursaftersymptomonset49andpooledanalysisofmultipletrialstestingIValteplasewith…,0,0,,
GUIDE2019_FACT_123,3.5.IVAlteplase,fact,评分系统,5hoursfromlastknownwelloratbaselinestateandwhohaveaDw-MRllesionsmallerthanone-th…,0,0,,
GUIDE2019_FACT_124,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_125,3.5.IVAlteplase,fact,NIHSS,"Forotherwiseeligiblepatientswithmildnondisablingstrokesymptoms (NIHSSscoreO-5),I…",0,0,,
GUIDE2019_FACT_126,3.5.IVAlteplase,fact,NIHSS|评分系统,165InSITS-ISTR(SafeImplementationofTreatmentsinStroke-InternationalStrokeThrombo…,0,0,,
GUIDE2019_FACT_127,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_128,3.5.IVAlteplase,fact,评分系统,</td><td>lla</td><td>B-NR</td><td>Newrecommendation.,0,0,,
GUIDE2019_FACT_129,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_130,3.5.IVAlteplase,fact,脑出血,InotherwiseeligiblepatientswhohavepreviouslyhadahighburdenofCMBswithanincreasedr…,0,0,,
GUIDE2019_FACT_131,3.5.IVAlteplase,fact,脑出血,"</td></tr><tr><tdcolspan=""3"">(1%-4.",0,0,,
GUIDE2019_FACT_132,3.5.IVAlteplase,fact,其他,Single-armstudiesofeptifibatideasadjunctivetherapytoIValteplasesupportongoingRCT…,0,0,,
GUIDE2019_FACT_133,3.5.IVAlteplase,fact,其他,ofveryearlyaddition(within90minutes)of300mgIVaspirintoalteplasewithstandardtreat…,0,0,,
GUIDE2019_FACT_134,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_135,3.5.IVAlteplase,fact,其他,"""14Thisstatementwasupdated</td></tr></table></body></html>",0,0,,
GUIDE2019_FACT_136,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_137,3.5.IVAlteplase,fact,脑出血,"AlthoughfewerpatientsintheintensivegrouphadICH, thenumberofpatientswithseriousad…",0,0,,
GUIDE2019_FACT_138,3.5.IVAlteplase,fact,其他,"</td></tr><tr><tdcolspan=""2"">thetimingoftheinitiationofantiplatelettherapyoranti…",0,0,,
GUIDE2019_FACT_139,3.5.IVAlteplase,fact,其他,"<html><body><table><tr><td>CORIIb</td><td>LOEC-EO</td></tr><tr><tdcolspan=""2"">St…",0,0,,
GUIDE2019_FACT_140,3.5.IVAlteplase,fact,ICP监测,")</td></tr><tr><tdcolspan=""2"">Hematologyandneurosurgeryconsultations</td></tr><t",0,0,,
GUIDE2019_FACT_141,3.5.IVAlteplase,fact,其他,Table7.,0,0,,
GUIDE2019_FACT_142,3.5.IVAlteplase,fact,其他,"<html><body><table><tr><td>CORIIb</td><td>LOEC-EO</td></tr><tr><tdcolspan=""2"">Ma…",0,0,,
GUIDE2019_FACT_143,3.5.IVAlteplase,fact,其他,"</td></tr><tr><tdcolspan=""2"">DiscontinueIValteplaseinfusionandholdACEinhibitors<…",0,0,,
GUIDE2019_FACT_144,3.5.IVAlteplase,fact,其他,"ACEindicatesangiotensin-convertingenzyme; AIS, acuteischemicstroke; COR, classof…",0,0,,
GUIDE2019_FACT_145,3.5.IVAlteplase,fact,其他,"<html><body><table><tr><tdcolspan=""2"">Indications (CORI)</td></tr><tr><td>Within…",0,0,,
GUIDE2019_FACT_146,3.5.IVAlteplase,fact,其他,十 (CoRl; LOEA)</td></tr><tr><td>Within3h-Milddisablingstroke</td><td>Forotherwis…,0,0,,
GUIDE2019_FACT_147,3.5.IVAlteplase,fact,其他,十 (CORI; LOEB-R)S</td></tr><tr><td>UrgencyBP</td><td>Treatmentshouldbeinitiateda…,0,0,,
GUIDE2019_FACT_148,3.5.IVAlteplase,fact,脑出血,"<html><body><table><tr><td>Prlorantiplatelettherapy</td><tdcolspan=""2"">Ivaltepla…",0,0,,
GUIDE2019_FACT_149,3.5.IVAlteplase,fact,其他,"+(CORIla;LOEB-NR)S</td></tr><tr><td>andpriorstroke</td><tdcolspan=""2"">InAISpatie…",0,0,,
GUIDE2019_FACT_150,3.5.IVAlteplase,fact,脑出血,5hofstrokesymptomrecognitioncanbebeneficialinpatientswithAlSwhoawakewithstrokesy…,0,0,,
GUIDE2019_FACT_151,3.5.IVAlteplase,fact,其他,IndividualconsiderationssuchaslifeexpectancyandIlb;LOEB-NR)S</td></tr><tr><td>Ea…,0,0,,
GUIDE2019_FACT_152,3.5.IVAlteplase,fact,其他,"t (CORIlb; LOEB-NR)S</td></tr><tr><td></td><tdcolspan=""2"">Thesafetyandefficacyof…",0,0,,
GUIDE2019_FACT_153,3.5.IVAlteplase,fact,其他,"[COR</td></tr><tr><td>Recentmajorsurgery</td><tdcolspan=""2"">IIlb; LOEC-LDJDS14dm…",0,0,,
GUIDE2019_FACT_154,3.5.IVAlteplase,fact,其他,"<html><body><table><tr><tdrowspan=""3"">Menstruation</td><td>(CORIIa;LOEC-EO)S</td…",0,0,,
GUIDE2019_FACT_155,3.5.IVAlteplase,fact,其他,5handprobablyrecommended.,0,0,,
GUIDE2019_FACT_156,3.5.IVAlteplase,fact,脑出血,十(CORIlb;LOEC-LD)S</td></tr><tr><td></td><td>BecauseoftheincreasedriskofICHinthi…,0,0,,
GUIDE2019_FACT_157,3.5.IVAlteplase,fact,其他,"(CORllb; LevelB-NR)+</td></tr><tr><td>Concomitanttirofiban, epifibatide</td><td>…",0,0,,
GUIDE2019_FACT_158,3.5.IVAlteplase,fact,其他,t(CORIla; LOEC-LD)S</td></tr><tr><td>Acutepericarditis</td><td>Forpatientspresen…,0,0,,
GUIDE2019_FACT_159,3.5.IVAlteplase,fact,其他,(CORllb;LOEC-LD)SForpatientspresentingwithmoderateAlSlikelytoproducemilddisabili…,0,0,,
GUIDE2019_FACT_160,3.5.IVAlteplase,fact,其他,"<html><body><table><tr><tdcolspan=""4"">SystemicmalignancyThesafetyandefficacyofIV…",0,0,,
GUIDE2019_FACT_161,3.5.IVAlteplase,fact,其他,"f(CORIla;LOEB-NR)S</td></tr><tr><td>Sicklecelldisease</td><tdcolspan=""3"">IValtep…",0,0,,
GUIDE2019_FACT_162,3.5.IVAlteplase,fact,NIHSS,"十(CoRlla;LOEB-NR)S</td></tr><tr><tdcolspan=""3"">Contraindications (CORIll: NoBene…",0,0,,
GUIDE2019_FACT_163,3.5.IVAlteplase,fact,脑出血,"(CORIll:NoBenefit,LOEC-LD)</td></tr><tr><td>CT</td><tdcolspan=""3"">Thereremainsin…",0,0,,
GUIDE2019_FACT_164,3.5.IVAlteplase,fact,其他,"+ (CORIl: Harm; LOEC-EO)SIl</td></tr><tr><td></td><tdcolspan=""3"">(Recommendation…",0,0,,
GUIDE2019_FACT_165,3.5.IVAlteplase,fact,其他,"(CORIll:Harm;LOEC-EO)sl</td></tr><tr><td></td><tdcolspan=""3"">>15sareunknown,andI…",0,0,,
GUIDE2019_FACT_166,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>ThrombininhibitorsorfactorXainhibitors</td><td>direct…,0,0,,
GUIDE2019_FACT_167,3.5.IVAlteplase,fact,其他,(CORIll: Harm;LOEB-R)</td></tr><tr><td>Infectiveendocarditis</td><td>Forpatients…,0,0,,
GUIDE2019_FACT_168,3.5.IVAlteplase,fact,其他,"Unlessotherwisespecified, theseeligibilityrecommendationsapplytopatientswhocanbe…",0,0,,
GUIDE2019_FACT_169,3.5.IVAlteplase,fact,MRI|脑出血,"14ACindicatesanticoagulants; AIS, acuteischemicstroke; aPTT, activatedpartialthr…",0,0,,
GUIDE2019_FACT_170,3.5.IVAlteplase,fact,其他,"\Whenuncertain, thetimeofonsettimeshouldbeconsideredthetimewhenthepatientwaslast",0,0,,
GUIDE2019_FACT_171,3.5.IVAlteplase,fact,其他,<html><body><table><tr><td>Infuse0.,0,0,,
GUIDE2019_FACT_172,3.5.IVAlteplase,fact,MRI,"</td></tr><tr><td>Delayplacementofnasogastrictubes,indwellingbladdercatheters,or",0,0,,
GUIDE2019_FACT_173,3.6.OtherIVFibrinolyticsandSonothrombolysis,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_174,3.6.OtherIVFibrinolyticsandSonothrombolysis,fact,评分系统,"23)or0to</td><td>over60minutes,maximum90mg)intheEXTEND-IATNKtrial(TenecteplaseVe…",0,0,,
GUIDE2019_FACT_175,3.6.OtherIVFibrinolyticsandSonothrombolysis,fact,其他,"</td></tr><tr><tdcolspan=""3"">IVtenecteplasehasbeencomparedwithIValteplaseupto6ho…",0,0,,
GUIDE2019_FACT_176,3.6.OtherIVFibrinolyticsandSonothrombolysis,fact,其他,"</td></tr><tr><tdcolspan=""2"">arteryocclusion, orseverestenosis.",0,0,,
GUIDE2019_FACT_177,3.6.OtherIVFibrinolyticsandSonothrombolysis,fact,其他,"Atthistime,therearenoRCTdatatosupportadditionalclinicalbenefitofsonothrombolysis…",0,0,,
GUIDE2019_FACT_178,3.7.MechanicalThrombectomy,fact,其他,<html><body><table><tr><td>3.,0,0,,
GUIDE2019_FACT_179,3.7.MechanicalThrombectomy,fact,HE预测|MRI,<html><body><table><tr><td>3.,0,0,,
