chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
ICH2014_FACT_010,中国脑出血诊治指南(2014) > 六、分型,fact,溶栓|抗凝治疗|抗血小板治疗|血栓预防|脑出血,"目前常用的脑出血分型包括按出血部位分型 $^{[26]}$ 及按病因分型 $^{[8,27-28]}$ 。",0,0,,
ICH2014_REC_002,中国脑出血诊治指南(2014) > 七、诊断流程,recommendation,斑点征|血肿扩大|评分系统|NIHSS|量表评估,对疑似脑卒中患者应尽快行 CT 或 MRI 检查以明确诊断（I 级推荐，A 级证据）。,0,0,,
ICH2014_FACT_011,中国脑出血诊治指南(2014) > 七、诊断流程,fact,评分系统|NIHSS|量表评估|MRI|影像学检查,"脑出血诊断流程应包括如下步骤:第一步,是否为脑卒中?",0,0,,
ICH2014_FACT_012,中国脑出血诊治指南(2014) > 脑出血的治疗,fact,脑出血|外科治疗|一般治疗|排除继发出血,"脑出血的治疗包括内科治疗和外科治疗,大多数患者均以内科治疗为主,如果病情危重或发现有继发原因,且有手术适应证者,则应该进行外科治疗。",0,0,,
ICH2014_FACT_013,中国脑出血诊治指南(2014) > (一)一般治疗,fact,脑出血|脑血管病|一般治疗|重症监护,脑出血患者在发病后的最初数天病情往往不稳定，应常规予以持续生命体征监测、神经系统评估、持续心肺监护，包括袖带血压监测、心电图监测、氧饱和度监测。,0,0,,
ICH2014_REC_003,中国脑出血诊治指南(2014) > (二) 血压管理,recommendation,脑出血|血压管理|降压治疗|预后,"应综合管理脑出血患者的血压,分析血压升高的原因,再根据血压情况决定是否进行降压治疗(Ⅰ级推荐,C级证据)。",0,0,,
ICH2014_FACT_014,中国脑出血诊治指南(2014) > (二) 血压管理,fact,血肿扩大|影像学检查|脑出血|脑血管病|血压管理,"脑出血患者常常出现血压明显升高,且升高幅度通常超过缺血性脑卒中患者,并与死亡、残疾、血肿扩大、神经功能恶化等风险增加相关 $^{[29]}$ 。",0,0,,
ICH2014_FACT_015,中国脑出血诊治指南(2014) > (二) 血压管理,fact,ATACH-II|降压研究|血肿扩大|降颅压|脑出血,急性脑出血抗高血压研究(ATACH) $^{[35]}$ 和急性脑出血积极降压治疗研究(INTERACT) $^{[36]}$ 为脑出血患者早期降压提供了重要依…,0,0,,
ICH2014_REC_004,中国脑出血诊治指南(2014) > (三)血糖管理,recommendation,血糖管理,血糖值可控制在 7.,0,0,,
ICH2014_FACT_016,中国脑出血诊治指南(2014) > (三)血糖管理,fact,脑水肿|血糖管理|脑出血,"高血糖:无论既往是否有糖尿病,入院时的高血糖均预示脑出血患者的死亡和不良转归风险增高 $^{[42]}$ 。",0,0,,
ICH2014_FACT_017,中国脑出血诊治指南(2014) > (四)体温管理,fact,脑水肿|感染|体温管理|脑出血|脑干出血,脑出血患者早期可出现中枢性发热，特别是在大量脑出血、丘脑出血或脑干出血者。,0,0,,
ICH2014_REC_005,中国脑出血诊治指南(2014) > (五)药物治疗,recommendation,血管内治疗|止血治疗|血栓预防|评分系统|脑出血,"由于止血药物治疗脑出血临床疗效尚不确定,且可能增加血栓栓塞的风险,不推荐常规使用(Ⅰ级推荐,A级证据)。",0,0,,
ICH2014_REC_006,中国脑出血诊治指南(2014) > (五)药物治疗,recommendation,神经保护剂,"神经保护剂、中药制剂的疗效与安全性尚需开展更多高质量临床试验进一步证实(Ⅱ级推荐,C级证据)。",0,0,,
ICH2014_FACT_018,中国脑出血诊治指南(2014) > (五)药物治疗,fact,血管内治疗|rFVIa|抗凝治疗|止血治疗|纤溶药物,"止血治疗: 重组 VIIa 因子 (recombinant factor VIIa, rFVIIa) 的 II 期临床试验 $^{[44]}$ 显示, 脑出血发…",0,0,,
ICH2014_REC_007,中国脑出血诊治指南(2014) > (六)病因治疗,recommendation,溶栓|rFVIa|抗凝治疗|肝素相关脑出血|抗血小板治疗,"使用抗栓药物发生脑出血时,应立即停药(Ⅰ级推荐,B级证据)。",0,0,,
ICH2014_FACT_019,中国脑出血诊治指南(2014) > (六)病因治疗,fact,rFVIa|抗凝治疗|肝素相关脑出血|血肿扩大|DVT,"口服抗凝药(OACs)相关脑出血:脑出血是服用华法林最严重的并发症,有12%\~14%的脑出血是由OACs所致。",0,0,,
ICH2014_FACT_020,中国脑出血诊治指南(2014) > (六)病因治疗,fact,溶栓|抗血小板|抗血小板治疗|纤溶药物|血肿扩大,"溶栓治疗相关的脑出血: 目前研究证实, 对缺血性脑卒中患者, 采用静脉 rt-PA 溶栓治疗时, 症状性脑出血的发生率为 $3\% \sim 9\%$ ; 采用…",0,0,,
ICH2014_REC_008,中国脑出血诊治指南(2014) > (七)其他,recommendation,其他,"针刺治疗的疗效与安全性尚需开展更多高质量临床试验进一步证实(Ⅲ级推荐,C级证据)。",0,0,,
ICH2014_FACT_021,中国脑出血诊治指南(2014) > (七)其他,fact,脑出血,目前已有关于针刺治疗脑出血的临床试验，但研究设计多存在局限性。,0,0,,
ICH2014_REC_009,中国脑出血诊治指南(2014) > (八)并发症治疗,recommendation,甘露醇|颅内压管理|癫痫|痫性发作|抗癫痫,"颅内压升高者,应卧床、适度抬高床头、严密观察生命体征(Ⅰ级推荐,C级证据)。",0,0,,
ICH2014_REC_010,中国脑出血诊治指南(2014) > (八)并发症治疗,recommendation,血管内治疗|肝素相关脑出血|抗凝治疗|DVT|肺栓塞,"有癫痫发作者应给予抗癫痫药物治疗(Ⅰ级推荐,A级证据)。",0,0,,
ICH2014_REC_011,中国脑出血诊治指南(2014) > (八)并发症治疗,recommendation,血管内治疗|肝素相关脑出血|DVT|血栓预防|TCD,"卧床患者应注意预防深静脉血栓形成(Ⅰ级推荐,C级证据)。",0,0,,
ICH2014_FACT_022,中国脑出血诊治指南(2014) > (八)并发症治疗,fact,气道管理|甘露醇|镇静镇痛|颅内压管理|降颅压,"颅内压增高的处理:有研究表明颅内出血患者颅内压的高变异性与其不良预后相关,脑出血患者早期的颅内压控制在合适的水平,可以改善患者的功能预后 $^{[58]}$ 。",0,0,,
ICH2014_REC_012,中国脑出血诊治指南(2014) > (一)脑实质出血,recommendation,开颅手术|脑室引流|微创手术|溶栓|脑积水,"对于大多数原发性脑出血患者,外科治疗的有效性尚不能充分确定,不主张无选择地常规使用外科或微创手术(Ⅱ级推荐,B级证据)。",0,0,,
ICH2014_FACT_023,中国脑出血诊治指南(2014) > (一)脑实质出血,fact,STICH研究|氨甲环酸|开颅手术|脑积水|脑出血,外科手术以其快速清除血肿、缓解颅高压、解除机械压迫的优势成为高血压脑出血治疗的重要方法。,0,0,,
ICH2014_FACT_024,中国脑出血诊治指南(2014) > (一)脑实质出血,fact,MISTIE III|立体定向|开颅手术|微创手术|溶栓,"微创手术 (minimal invasive surgery, MIS): 具有减少手术创伤、缩短手术时间, 局部麻醉操作降低麻醉风险等优势, 近年来精准立体定…",0,0,,
ICH2014_FACT_025,中国脑出血诊治指南(2014) > (一)脑实质出血,fact,去骨瓣减压|开颅手术|微创手术|评分系统|CTA,"此外, 一项荟萃分析比较了微创术与其他方法 (内科治疗、外科开颅手术) 治疗自发性幕上脑出血的疗效,发现与其他治疗方式相比,患者从微创术治疗中获益较大,尤其是年…",0,0,,
ICH2014_REC_013,中国脑出血诊治指南(2014) > (二)脑室出血,recommendation,脑室出血|手术治疗,目前缺乏足够循证医学证据推荐治疗脑室内出血的手术治疗方法。,0,0,,
ICH2014_FACT_026,中国脑出血诊治指南(2014) > (二)脑室出血,fact,脑室引流|溶栓|抗凝治疗|脑出血|脑室出血,脑室引流/溶栓药物:脑室出血可见于45%的自发性脑出血患者 $^{[84]}$ ，可以是原发性或继发性，大多数为继发性，且与累及基底节和丘脑的高血压性脑出血有关…,0,0,,
ICH2014_REC_014,中国脑出血诊治指南(2014) > (三)脑积水,recommendation,脑室引流|颅内压管理|脑积水,"对伴有意识障碍的脑积水患者可行脑室引流以缓解颅内压增高(Ⅱ级推荐,B级证据)。",0,0,,
ICH2014_FACT_027,中国脑出血诊治指南(2014) > (三)脑积水,fact,STICH研究|氨甲环酸|脑室引流|颅内压管理|脑积水,"关于 STICH 研究的后续分析表明,脑积水预示着临床转归不良 $^{[92]}$ ,与以往研究结果相似 $^{[93]}$ 。",0,0,,
ICH2014_REC_015,中国脑出血诊治指南(2014) > 预防脑出血复发,recommendation,脑出血|复发预防|危险因素|风险评估|病因分型,"应对脑出血患者进行复发风险评估,并针对病因控制危险因素(Ⅱ级推荐,B级证据)。",0,0,,
ICH2014_FACT_028,中国脑出血诊治指南(2014) > 预防脑出血复发,fact,抗凝治疗|MRI|脑出血|脑淀粉样变|复发预防,基于人群的调查显示:在首次脑出血后患者复发的风险为 2.,0,0,,
ICH2014_FACT_029,中国脑出血诊治指南(2014) > 康复治疗,fact,脑出血|脑血管病|康复治疗|多学科协作,具体可参见《中国脑卒中康复治疗指南》，并根据脑出血患者的具体情况，遵循康复治疗总的原则：如有可能，应尽早开始适合的和安全性好的康复治疗，适度的强化康复治疗措施并…,0,0,,
ICH2014_FACT_030,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"[1] Steiner T, Bosel J.",0,0,,
ICH2014_FACT_031,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"[7] Morgenstern LB, Hemphill JC 3rd, Anderson C, et al.",0,0,,
ICH2014_FACT_032,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Guidelines for the management of spontaneous intracerebral hemorrhage in adults:…,0,0,,
ICH2014_FACT_033,中国脑出血诊治指南(2014) > 参考文献,fact,脑出血|脑血管病,"[13] 中华医学会神经病学分会, 中华医学会神经病学分会脑血管病学组.",0,0,,
ICH2014_FACT_034,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Stroke magnetic resonance imaging is accurate in hyperacute intracerebral hemorr…,0,0,,
ICH2014_FACT_035,中国脑出血诊治指南(2014) > 参考文献,fact,斑点征,"[22] Yoon HK, Shin HJ, Lee M, et al.",0,0,,
ICH2014_FACT_036,中国脑出血诊治指南(2014) > 参考文献,fact,脑出血|病因分型,"[27] Qureshi AI, Tuhrim S, Broderick JP, et al.",0,0,,
ICH2014_FACT_037,中国脑出血诊治指南(2014) > 参考文献,fact,MISTIE III,Hematoma growth is a determinant of mortality and poor outcome after intracerebr…,0,0,,
ICH2014_FACT_038,中国脑出血诊治指南(2014) > 参考文献,fact,降压研究,Intensive blood pressure reduction in acute cerebral haemorrhage trial (INTERACT…,0,0,,
ICH2014_FACT_039,中国脑出血诊治指南(2014) > 参考文献,fact,降压研究,"[40] Rabin R, de Charro F.",0,0,,
ICH2014_FACT_040,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Recombinant activated factor VII for acute intracerebral hemorrhage[J].,0,0,,
ICH2014_FACT_041,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Warfarin versus aspirin for stroke prevention in an elderly community population…,0,0,,
ICH2014_FACT_042,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"Warfarin, hematoma expansion, and outcome of intracerebral hemorrhage [J].",0,0,,
ICH2014_FACT_043,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"[57] Zheng GQ, Zhao ZM, Wang Y, et al.",0,0,,
ICH2014_FACT_044,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Effects of hypertonic saline hydroxyethyl starch solution and mannitol in patien…,0,0,,
ICH2014_FACT_045,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"[65] Francony G, Fauvage B, Falcon D, et al.",0,0,,
ICH2014_FACT_046,中国脑出血诊治指南(2014) > 参考文献,fact,其他,"J Neurosurg, 2009, 111(1): 87-93.",0,0,,
ICH2014_FACT_047,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Risk of thromboembolic complications after intracerebral hemorrhage according to…,0,0,,
ICH2014_FACT_048,中国脑出血诊治指南(2014) > 参考文献,fact,STICH研究|氨甲环酸|脑出血,"J Pak Med Assoc, 2008, 58(7): 362-364.",0,0,,
ICH2014_FACT_049,中国脑出血诊治指南(2014) > 参考文献,fact,脑出血,"Stroke, 2013, 44(3): 627-634.",0,0,,
ICH2014_FACT_050,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Intraventricular hemorrhage: Anatomic relationships and clinical implications [J…,0,0,,
ICH2014_FACT_051,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Resolution of intraventricular hemorrhage varies by ventricular region and dose …,0,0,,
ICH2014_FACT_052,中国脑出血诊治指南(2014) > 参考文献,fact,STICH研究|氨甲环酸|脑出血,Intraventricular fibrinolysis versus external ventricular drainage alone in intr…,0,0,,
ICH2014_FACT_053,中国脑出血诊治指南(2014) > 参考文献,fact,其他,Long-term prognosis after recovery from primary intracerebral hemorrhage [J].,0,0,,
