chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2023_1_FACT_032,SummaryofRecommendationsAsummaryofthePICOtopicsandtheirrecommendationsisshownintheexecutivesummarytable (Table1).Table1Summaryofrecommendations,fact,其他,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab,0,0,,
GUIDE2023_1_FACT_033,"SummaryoftheEvidenceThepanelevaluatedwhethertheuseofantifibrinolyticsimprovesmortality, mRS, GOS, newcerebralinfarction, rebleeding, DCI, orthromboticeventsinpatientswithaSAH.ThepanelidentifiedsixRCTsandsixobservationalstudieswith47differentoutcomeanalyses.AllRCTscomparedtranexamicacid (TXA) toplacebo [51– 56].Ofthenon-RCTs, fourcompared ε-aminocaproicacid (EACA) withnoEACA [57–60], onecomparedTXAwithnoTXA [56], andonecomparedEACAorTXAwithnoantifibrinolytictherapy [61].Theoverallqualityoftheevidencewashigh-moderate (Table3; SupplementaryTable4).Earlierstudiesinvestigatedlong-termadministration (i.e., throughoutthehospitaladmissionandforupto4weeks) ofantifibrinolyticsinaSAH, whereasmorerecentpublicationsreportedontheshorterdurationofadministration (lessthan $72\mathrm{~h~}$ ).FourolderRCTsevaluatedthelong-termadministrationofTXA [51–54].ThreeofthesefoundasignificantreductioninrebleedingratesassociatedwithTXA [51, 52, 62], andonereportednodifferenceinrebleedingratesbetweenthetreatmentarms [53].However, theyallshowednodifferenceinfunctionaloutcomes.Inaddition, mostoftheseRCTsshowedincreasedratesofcerebralischemiccomplicationsandmortalitywithTXA [52, 53].Twonon-RCTsevaluatedthelong-termadministrationofEACA [57, 61].Bothofthesereportedthatpatientstreatedwithantifibrinolytictherapyhadlowerrebleedingratebutahigherrateofcerebralischemicdeficits.Fourmorerecentobservationalstudiesevaluatedashortercourseofantifibrinolytictherapy [56, 58–60].Twostudies [58, 59] reportedthatEACAadministrationwasassociatedwithdecreasedrebleedingandincreasedthromboemboliccomplications, whereasanother [60] didnotfindanyassociation.Themostrecentobservationalstudy [56] suggestedthatearlyandshort-termtreatmentwithTXAwasnotassociatedwithimprovedfunctionaloutcomebutwasassociatedwithadecreaseinmortality.TwoRCTsevaluatedtheshorterdurationofTXAadministration (lessthan $^{72\mathrm{~h~}}$ ) [55, 56].Oneofthem [55] showedthatTXAadministrationreducedultraearlyrebleedingrates.However, thisRCTwasnotadequatelypoweredtoshowanyeffectonclinicaloutcome.ThemostrecentandlargestRCTtodateevaluatingantifibrinolytictherapyinaSAHwastheUltra-earlytranexamicacidaftersubarachnoidhaemorrhage (ULTRA) trial, whichconcludedthattheultra-early, short-termTXAtreatmentdidnotimprovefunctionaloutcomeat6months [56].Likewise, thisRCTshowednodifferencesintheriskofrebleeding, mortality, cerebralischemia, andthromboemboliccomplicationrates ⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,"Table3GRADEevidenceprofile, PICO2: inpatientswithaSAH, whatistheimpactofadminist…",0,0,,
GUIDE2023_1_FACT_034,"SummaryoftheEvidenceThepanelevaluatedwhethertheuseofantifibrinolyticsimprovesmortality, mRS, GOS, newcerebralinfarction, rebleeding, DCI, orthromboticeventsinpatientswithaSAH.ThepanelidentifiedsixRCTsandsixobservationalstudieswith47differentoutcomeanalyses.AllRCTscomparedtranexamicacid (TXA) toplacebo [51– 56].Ofthenon-RCTs, fourcompared ε-aminocaproicacid (EACA) withnoEACA [57–60], onecomparedTXAwithnoTXA [56], andonecomparedEACAorTXAwithnoantifibrinolytictherapy [61].Theoverallqualityoftheevidencewashigh-moderate (Table3; SupplementaryTable4).Earlierstudiesinvestigatedlong-termadministration (i.e., throughoutthehospitaladmissionandforupto4weeks) ofantifibrinolyticsinaSAH, whereasmorerecentpublicationsreportedontheshorterdurationofadministration (lessthan $72\mathrm{~h~}$ ).FourolderRCTsevaluatedthelong-termadministrationofTXA [51–54].ThreeofthesefoundasignificantreductioninrebleedingratesassociatedwithTXA [51, 52, 62], andonereportednodifferenceinrebleedingratesbetweenthetreatmentarms [53].However, theyallshowednodifferenceinfunctionaloutcomes.Inaddition, mostoftheseRCTsshowedincreasedratesofcerebralischemiccomplicationsandmortalitywithTXA [52, 53].Twonon-RCTsevaluatedthelong-termadministrationofEACA [57, 61].Bothofthesereportedthatpatientstreatedwithantifibrinolytictherapyhadlowerrebleedingratebutahigherrateofcerebralischemicdeficits.Fourmorerecentobservationalstudiesevaluatedashortercourseofantifibrinolytictherapy [56, 58–60].Twostudies [58, 59] reportedthatEACAadministrationwasassociatedwithdecreasedrebleedingandincreasedthromboemboliccomplications, whereasanother [60] didnotfindanyassociation.Themostrecentobservationalstudy [56] suggestedthatearlyandshort-termtreatmentwithTXAwasnotassociatedwithimprovedfunctionaloutcomebutwasassociatedwithadecreaseinmortality.TwoRCTsevaluatedtheshorterdurationofTXAadministration (lessthan $^{72\mathrm{~h~}}$ ) [55, 56].Oneofthem [55] showedthatTXAadministrationreducedultraearlyrebleedingrates.However, thisRCTwasnotadequatelypoweredtoshowanyeffectonclinicaloutcome.ThemostrecentandlargestRCTtodateevaluatingantifibrinolytictherapyinaSAHwastheUltra-earlytranexamicacidaftersubarachnoidhaemorrhage (ULTRA) trial, whichconcludedthattheultra-early, short-termTXAtreatmentdidnotimprovefunctionaloutcomeat6months [56].Likewise, thisRCTshowednodifferencesintheriskofrebleeding, mortality, cerebralischemia, andthromboemboliccomplicationrates ⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,<html><body><table><tr><td>CertaintyassessmentNofstudies</td><td>OverallROB</td>,0,0,,
GUIDE2023_1_FACT_035,"SummaryoftheEvidenceThepanelevaluatedwhethertheuseofantifibrinolyticsimprovesmortality, mRS, GOS, newcerebralinfarction, rebleeding, DCI, orthromboticeventsinpatientswithaSAH.ThepanelidentifiedsixRCTsandsixobservationalstudieswith47differentoutcomeanalyses.AllRCTscomparedtranexamicacid (TXA) toplacebo [51– 56].Ofthenon-RCTs, fourcompared ε-aminocaproicacid (EACA) withnoEACA [57–60], onecomparedTXAwithnoTXA [56], andonecomparedEACAorTXAwithnoantifibrinolytictherapy [61].Theoverallqualityoftheevidencewashigh-moderate (Table3; SupplementaryTable4).Earlierstudiesinvestigatedlong-termadministration (i.e., throughoutthehospitaladmissionandforupto4weeks) ofantifibrinolyticsinaSAH, whereasmorerecentpublicationsreportedontheshorterdurationofadministration (lessthan $72\mathrm{~h~}$ ).FourolderRCTsevaluatedthelong-termadministrationofTXA [51–54].ThreeofthesefoundasignificantreductioninrebleedingratesassociatedwithTXA [51, 52, 62], andonereportednodifferenceinrebleedingratesbetweenthetreatmentarms [53].However, theyallshowednodifferenceinfunctionaloutcomes.Inaddition, mostoftheseRCTsshowedincreasedratesofcerebralischemiccomplicationsandmortalitywithTXA [52, 53].Twonon-RCTsevaluatedthelong-termadministrationofEACA [57, 61].Bothofthesereportedthatpatientstreatedwithantifibrinolytictherapyhadlowerrebleedingratebutahigherrateofcerebralischemicdeficits.Fourmorerecentobservationalstudiesevaluatedashortercourseofantifibrinolytictherapy [56, 58–60].Twostudies [58, 59] reportedthatEACAadministrationwasassociatedwithdecreasedrebleedingandincreasedthromboemboliccomplications, whereasanother [60] didnotfindanyassociation.Themostrecentobservationalstudy [56] suggestedthatearlyandshort-termtreatmentwithTXAwasnotassociatedwithimprovedfunctionaloutcomebutwasassociatedwithadecreaseinmortality.TwoRCTsevaluatedtheshorterdurationofTXAadministration (lessthan $^{72\mathrm{~h~}}$ ) [55, 56].Oneofthem [55] showedthatTXAadministrationreducedultraearlyrebleedingrates.However, thisRCTwasnotadequatelypoweredtoshowanyeffectonclinicaloutcome.ThemostrecentandlargestRCTtodateevaluatingantifibrinolytictherapyinaSAHwastheUltra-earlytranexamicacidaftersubarachnoidhaemorrhage (ULTRA) trial, whichconcludedthattheultra-early, short-termTXAtreatmentdidnotimprovefunctionaloutcomeat6months [56].Likewise, thisRCTshowednodifferencesintheriskofrebleeding, mortality, cerebralischemia, andthromboemboliccomplicationrates ⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,"GRADEWorkingGroupgradesofevidence:
$\begin{array}{r}{\bigoplus\oplus\bigoplus\op",0,0,,
GUIDE2023_1_FACT_036,"SummaryoftheEvidenceThepanelevaluatedwhethertheuseofantifibrinolyticsimprovesmortality, mRS, GOS, newcerebralinfarction, rebleeding, DCI, orthromboticeventsinpatientswithaSAH.ThepanelidentifiedsixRCTsandsixobservationalstudieswith47differentoutcomeanalyses.AllRCTscomparedtranexamicacid (TXA) toplacebo [51– 56].Ofthenon-RCTs, fourcompared ε-aminocaproicacid (EACA) withnoEACA [57–60], onecomparedTXAwithnoTXA [56], andonecomparedEACAorTXAwithnoantifibrinolytictherapy [61].Theoverallqualityoftheevidencewashigh-moderate (Table3; SupplementaryTable4).Earlierstudiesinvestigatedlong-termadministration (i.e., throughoutthehospitaladmissionandforupto4weeks) ofantifibrinolyticsinaSAH, whereasmorerecentpublicationsreportedontheshorterdurationofadministration (lessthan $72\mathrm{~h~}$ ).FourolderRCTsevaluatedthelong-termadministrationofTXA [51–54].ThreeofthesefoundasignificantreductioninrebleedingratesassociatedwithTXA [51, 52, 62], andonereportednodifferenceinrebleedingratesbetweenthetreatmentarms [53].However, theyallshowednodifferenceinfunctionaloutcomes.Inaddition, mostoftheseRCTsshowedincreasedratesofcerebralischemiccomplicationsandmortalitywithTXA [52, 53].Twonon-RCTsevaluatedthelong-termadministrationofEACA [57, 61].Bothofthesereportedthatpatientstreatedwithantifibrinolytictherapyhadlowerrebleedingratebutahigherrateofcerebralischemicdeficits.Fourmorerecentobservationalstudiesevaluatedashortercourseofantifibrinolytictherapy [56, 58–60].Twostudies [58, 59] reportedthatEACAadministrationwasassociatedwithdecreasedrebleedingandincreasedthromboemboliccomplications, whereasanother [60] didnotfindanyassociation.Themostrecentobservationalstudy [56] suggestedthatearlyandshort-termtreatmentwithTXAwasnotassociatedwithimprovedfunctionaloutcomebutwasassociatedwithadecreaseinmortality.TwoRCTsevaluatedtheshorterdurationofTXAadministration (lessthan $^{72\mathrm{~h~}}$ ) [55, 56].Oneofthem [55] showedthatTXAadministrationreducedultraearlyrebleedingrates.However, thisRCTwasnotadequatelypoweredtoshowanyeffectonclinicaloutcome.ThemostrecentandlargestRCTtodateevaluatingantifibrinolytictherapyinaSAHwastheUltra-earlytranexamicacidaftersubarachnoidhaemorrhage (ULTRA) trial, whichconcludedthattheultra-early, short-termTXAtreatmentdidnotimprovefunctionaloutcomeat6months [56].Likewise, thisRCTshowednodifferencesintheriskofrebleeding, mortality, cerebralischemia, andthromboemboliccomplicationrates ⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab…,0,0,,
GUIDE2023_1_FACT_037,"RationaleOralnimodipineistheonlyagentthathasbeenshowntoimproveoutcomesinpatientswithaSAHwithahighqualityofevidence.Table4GRADEevidenceprofile, PICO3a: inpatientswithaSAH, whatistheimpactofadministeringcalciumchannelblockerscomparedwithnocalciumchannelblockersonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,"<html><body><table><tr><tdcolspan=""5"">Certaintyassessment</td><tdrowspan=""2"">Qua",0,0,,
GUIDE2023_1_FACT_038,"RationaleOralnimodipineistheonlyagentthathasbeenshowntoimproveoutcomesinpatientswithaSAHwithahighqualityofevidence.Table4GRADEevidenceprofile, PICO3a: inpatientswithaSAH, whatistheimpactofadministeringcalciumchannelblockerscomparedwithnocalciumchannelblockersonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,"GRADEWorkingGroupgradesofevidence:
⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthat",0,0,,
GUIDE2023_1_FACT_039,"RationaleOralnimodipineistheonlyagentthathasbeenshowntoimproveoutcomesinpatientswithaSAHwithahighqualityofevidence.Table4GRADEevidenceprofile, PICO3a: inpatientswithaSAH, whatistheimpactofadministeringcalciumchannelblockerscomparedwithnocalciumchannelblockersonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab,0,0,,
GUIDE2023_1_FACT_040,"ConclusionsOralnimodipineisrecommendedforallpatientswithaSAHtoimproveoutcomes.Othercalciumchannelblockersandroutesforprophylacticusehaveinsufficientevidenceatthistimeorarenotrecommendedduetoadverseeffects.Optimalmanagementofnimodipinetherapy (dosesplitting, reduction, orwithholding) inpatientsunabletotoleratethehemodynamicsideeffectsorwhoarereceivingvasopressorsforbloodpressureaugmentationfortreatmentofDCIremainsunknown.Whetherabbreviatedcoursesoforalnimodipinecanbesimilarlyeffectivetothetypical21-daycoursealsoremainsunresolved.Table5GRADEevidenceprofile, PICO3b: inpatientswithaSAH, whatistheimpactofendothelinantagonistscomparedwithnoendothelinantagonistsonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,"<html><body><table><tr><tdcolspan=""5"">Certaintyassessment</td><tdrowspan=""2"">Qua",0,0,,
GUIDE2023_1_FACT_041,"ConclusionsOralnimodipineisrecommendedforallpatientswithaSAHtoimproveoutcomes.Othercalciumchannelblockersandroutesforprophylacticusehaveinsufficientevidenceatthistimeorarenotrecommendedduetoadverseeffects.Optimalmanagementofnimodipinetherapy (dosesplitting, reduction, orwithholding) inpatientsunabletotoleratethehemodynamicsideeffectsorwhoarereceivingvasopressorsforbloodpressureaugmentationfortreatmentofDCIremainsunknown.Whetherabbreviatedcoursesoforalnimodipinecanbesimilarlyeffectivetothetypical21-daycoursealsoremainsunresolved.Table5GRADEevidenceprofile, PICO3b: inpatientswithaSAH, whatistheimpactofendothelinantagonistscomparedwithnoendothelinantagonistsonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,"GRADEWorkingGroupgradesofevidence:
: Highcertainty (veryconfidentthatthetrueeffe",0,0,,
GUIDE2023_1_FACT_042,"ConclusionsOralnimodipineisrecommendedforallpatientswithaSAHtoimproveoutcomes.Othercalciumchannelblockersandroutesforprophylacticusehaveinsufficientevidenceatthistimeorarenotrecommendedduetoadverseeffects.Optimalmanagementofnimodipinetherapy (dosesplitting, reduction, orwithholding) inpatientsunabletotoleratethehemodynamicsideeffectsorwhoarereceivingvasopressorsforbloodpressureaugmentationfortreatmentofDCIremainsunknown.Whetherabbreviatedcoursesoforalnimodipinecanbesimilarlyeffectivetothetypical21-daycoursealsoremainsunresolved.Table5GRADEevidenceprofile, PICO3b: inpatientswithaSAH, whatistheimpactofendothelinantagonistscomparedwithnoendothelinantagonistsonmortality, mRS, GOS, newcerebralinfarction, andpreventionofDCI?",fact,评分系统|SAH,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab,0,0,,
GUIDE2023_1_FACT_043,"SummaryoftheEvidenceSixstudies, fourofwhichweredose-finding/phaseIItrials, wereincludedintheanalysis.ThephaseIItrialswerenotpoweredtoshowefficacy; althoughtheydemonstratedasignalofimprovementintheirprimaryendpoints (Table5; SupplementaryTable6), thesewerenotstatisticallysignificant [89–92].Inthetwophase-IIItrials, patientsreceivingendothelinreceptorantagonist (clasozentan) didnothavesignificantimprovementinmortality, mRS, GOS, newcerebralinfarction, orpreventionofDCI [93, 94].InthesecondClazosentantoOvercomeNeurologicalIschemiaandInfarctOccurringAfterSubarachnoidHemorrhage (CONSCIOUS-2) trial, aphaseIIIstudyofpatientswithaSAHundergoingsurgicalclipping, therelativeriskreductionwas $17\%$ ( $95\%$ confidenceinterval $[\mathrm{CI}]-4$ to33; $p{=}0.10\$ ) fortheprimaryendpointofvasospasm-relatedmorbidityandall-causemortality, whichwasnotstatisticallysignificant [93].TheseresultsledtotheearlyterminationofCONSCIOUS-3, whichenrolledpatientsundergoingendovascularcoiling.Useofthehigherdosageofclasozentan $\left(15~\mathrm{mg/}$ hr) inCONSCIOUS-3wasassociatedwithasignificantreductioninall-causemortalityandvasospasm-related : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,"Table6GRADEevidenceprofile, PICO3c: inpatientswithaSAH, whatistheimpactofstatint…",0,0,,
GUIDE2023_1_FACT_044,"SummaryoftheEvidenceSixstudies, fourofwhichweredose-finding/phaseIItrials, wereincludedintheanalysis.ThephaseIItrialswerenotpoweredtoshowefficacy; althoughtheydemonstratedasignalofimprovementintheirprimaryendpoints (Table5; SupplementaryTable6), thesewerenotstatisticallysignificant [89–92].Inthetwophase-IIItrials, patientsreceivingendothelinreceptorantagonist (clasozentan) didnothavesignificantimprovementinmortality, mRS, GOS, newcerebralinfarction, orpreventionofDCI [93, 94].InthesecondClazosentantoOvercomeNeurologicalIschemiaandInfarctOccurringAfterSubarachnoidHemorrhage (CONSCIOUS-2) trial, aphaseIIIstudyofpatientswithaSAHundergoingsurgicalclipping, therelativeriskreductionwas $17\%$ ( $95\%$ confidenceinterval $[\mathrm{CI}]-4$ to33; $p{=}0.10\$ ) fortheprimaryendpointofvasospasm-relatedmorbidityandall-causemortality, whichwasnotstatisticallysignificant [93].TheseresultsledtotheearlyterminationofCONSCIOUS-3, whichenrolledpatientsundergoingendovascularcoiling.Useofthehigherdosageofclasozentan $\left(15~\mathrm{mg/}$ hr) inCONSCIOUS-3wasassociatedwithasignificantreductioninall-causemortalityandvasospasm-related : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,"<html><body><table><tr><tdcolspan=""5"">Certaintyassessment</td><tdrowspan=""2"">Qua",0,0,,
GUIDE2023_1_FACT_045,"SummaryoftheEvidenceSixstudies, fourofwhichweredose-finding/phaseIItrials, wereincludedintheanalysis.ThephaseIItrialswerenotpoweredtoshowefficacy; althoughtheydemonstratedasignalofimprovementintheirprimaryendpoints (Table5; SupplementaryTable6), thesewerenotstatisticallysignificant [89–92].Inthetwophase-IIItrials, patientsreceivingendothelinreceptorantagonist (clasozentan) didnothavesignificantimprovementinmortality, mRS, GOS, newcerebralinfarction, orpreventionofDCI [93, 94].InthesecondClazosentantoOvercomeNeurologicalIschemiaandInfarctOccurringAfterSubarachnoidHemorrhage (CONSCIOUS-2) trial, aphaseIIIstudyofpatientswithaSAHundergoingsurgicalclipping, therelativeriskreductionwas $17\%$ ( $95\%$ confidenceinterval $[\mathrm{CI}]-4$ to33; $p{=}0.10\$ ) fortheprimaryendpointofvasospasm-relatedmorbidityandall-causemortality, whichwasnotstatisticallysignificant [93].TheseresultsledtotheearlyterminationofCONSCIOUS-3, whichenrolledpatientsundergoingendovascularcoiling.Useofthehigherdosageofclasozentan $\left(15~\mathrm{mg/}$ hr) inCONSCIOUS-3wasassociatedwithasignificantreductioninall-causemortalityandvasospasm-related : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,"GRADEWorkingGroupgradesofevidence:
$\begin{array}{r}{\bigoplus\oplus\bigoplus\op",0,0,,
GUIDE2023_1_FACT_046,"SummaryoftheEvidenceSixstudies, fourofwhichweredose-finding/phaseIItrials, wereincludedintheanalysis.ThephaseIItrialswerenotpoweredtoshowefficacy; althoughtheydemonstratedasignalofimprovementintheirprimaryendpoints (Table5; SupplementaryTable6), thesewerenotstatisticallysignificant [89–92].Inthetwophase-IIItrials, patientsreceivingendothelinreceptorantagonist (clasozentan) didnothavesignificantimprovementinmortality, mRS, GOS, newcerebralinfarction, orpreventionofDCI [93, 94].InthesecondClazosentantoOvercomeNeurologicalIschemiaandInfarctOccurringAfterSubarachnoidHemorrhage (CONSCIOUS-2) trial, aphaseIIIstudyofpatientswithaSAHundergoingsurgicalclipping, therelativeriskreductionwas $17\%$ ( $95\%$ confidenceinterval $[\mathrm{CI}]-4$ to33; $p{=}0.10\$ ) fortheprimaryendpointofvasospasm-relatedmorbidityandall-causemortality, whichwasnotstatisticallysignificant [93].TheseresultsledtotheearlyterminationofCONSCIOUS-3, whichenrolledpatientsundergoingendovascularcoiling.Useofthehigherdosageofclasozentan $\left(15~\mathrm{mg/}$ hr) inCONSCIOUS-3wasassociatedwithasignificantreductioninall-causemortalityandvasospasm-related : Highcertainty (veryconfidentthatthetrueeffectliesclosetothatoftheestimateoftheeffect)",fact,评分系统|SAH,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab…,0,0,,
GUIDE2023_1_FACT_047,"HemodynamicManagement: FluidAdministrationPICOQuestionInpatientswithaSAHatriskforDCI, whatistheimpactofhighvolume (liberal, targetinghypervolemia) fluidadministrationcomparedwithconventionalfluidmanagement, targetingeuvolemia, onmortality, mRS, GOS, newcerebralinfarction, DCI, andpulmonaryedema?",fact,评分系统|SAH,"Table7GRADEevidenceprofile, PICO3d: inpatientswithaSAH, whatistheimpactoftargete…",0,0,,
GUIDE2023_1_FACT_048,"HemodynamicManagement: FluidAdministrationPICOQuestionInpatientswithaSAHatriskforDCI, whatistheimpactofhighvolume (liberal, targetinghypervolemia) fluidadministrationcomparedwithconventionalfluidmanagement, targetingeuvolemia, onmortality, mRS, GOS, newcerebralinfarction, DCI, andpulmonaryedema?",fact,评分系统|SAH,<html><body><table><tr><td>Nofstudies</td><td>OverallROB</td><td>Inconsistency</,0,0,,
GUIDE2023_1_FACT_049,"HemodynamicManagement: FluidAdministrationPICOQuestionInpatientswithaSAHatriskforDCI, whatistheimpactofhighvolume (liberal, targetinghypervolemia) fluidadministrationcomparedwithconventionalfluidmanagement, targetingeuvolemia, onmortality, mRS, GOS, newcerebralinfarction, DCI, andpulmonaryedema?",fact,评分系统|SAH,"GRADEWorkingGroupgradesofevidence:
⊕  ⊕  ⊕  ⊕ : Highcertainty (veryconfidentthat",0,0,,
GUIDE2023_1_FACT_050,"HemodynamicManagement: FluidAdministrationPICOQuestionInpatientswithaSAHatriskforDCI, whatistheimpactofhighvolume (liberal, targetinghypervolemia) fluidadministrationcomparedwithconventionalfluidmanagement, targetingeuvolemia, onmortality, mRS, GOS, newcerebralinfarction, DCI, andpulmonaryedema?",fact,评分系统|SAH,Inconsistency: UnexplainedheterogeneityacrossstudyfindingsIndirectness: Applicab,0,0,,
