chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2022_1_FACT_068,Recommendation-Specific Supportive Text,fact,脑出血,"One group found that for ICH, early stroke team activation was associated with f…",0,0,,
GUIDE2022_1_FACT_069,Recommendation-Specific Supportive Text,fact,脑出血,Many regions have developed stroke systems of care and stratify hospitals accord…,0,0,,
GUIDE2022_1_FACT_070,Recommendation-Specific Supportive Text,fact,脑出血,One observational study found that Canadian provinces that had implemented strok…,0,0,,
GUIDE2022_1_FACT_071,Recommendation-Specific Supportive Text,fact,脑出血,"Most studies of MSUs have focused on time to thrombolysis for stroke, and subgro…",0,0,,
GUIDE2022_1_FACT_072,Recommendation-Specific Supportive Text,fact,脑出血,Forty-one percent of the MSU patient group and none of the standard care group r…,0,0,,
GUIDE2022_1_FACT_073,Recommendation-Specific Supportive Text,fact,评分系统|脑出血,No clinical trials of different EMS response strategies were found to have been …,0,0,,
GUIDE2022_1_FACT_074,Recommendation-Specific Supportive Text,fact,其他,"48,61,62 This suggests a value for EMS clinicians trained in performing initial …",0,0,,
GUIDE2022_1_FACT_075,Knowledge Gaps and Future Research,fact,脑出血,Data on whether and what types of public health campaigns that help the public r…,0,0,,
GUIDE2022_1_FACT_076,Knowledge Gaps and Future Research,fact,脑出血,"It is unknown whether prehospital basic life support or advanced
life support yi",0,0,,
GUIDE2022_1_FACT_077,Knowledge Gaps and Future Research,fact,脑出血,Much of the data for prehospital care and stroke systems of care were derived fr…,0,0,,
GUIDE2022_1_FACT_078,Knowledge Gaps and Future Research,fact,脑出血,"It remains unclear which, if any, tool is best or whether stroke scales that inc…",0,0,,
GUIDE2022_1_FACT_079,4.1.1. Physical Examination and Laboratory Assessment,fact,脑出血,"<table><tr><td colspan=""3"">Recommendations for Physical Examination and Laborato…",0,0,,
GUIDE2022_1_FACT_080,Synopsis,fact,脑出血,Routine laboratory work provides important information about coagulation status …,0,0,,
GUIDE2022_1_FACT_081,Synopsis,fact,脑出血,"<table><tr><td>Assessment type</td><td>Comments</td></tr><tr><td colspan=""2"">His…",0,0,,
GUIDE2022_1_FACT_082,Synopsis,fact,其他,"4), dose and time of last ingestionVasoconstrictive agents (associated with RCVS…",0,0,,
GUIDE2022_1_FACT_083,Synopsis,fact,其他,5)</td><td>SmokingAlcohol useMarijuana (associated with RCVS)Sympathomimetic dru…,0,0,,
GUIDE2022_1_FACT_084,Synopsis,fact,评分系统,GCS is relevant to patients with impaired level of consciousness.,0,0,,
GUIDE2022_1_FACT_085,Synopsis,fact,其他,$^{83}$ </td></tr><tr><td>Prothrombin time (with INR) and an activated partial t…,0,0,,
GUIDE2022_1_FACT_086,Synopsis,fact,HE预测|脑出血,</td></tr><tr><td>Urine toxicology screen</td><td>Cocaine and other sympathomime…,0,0,,
GUIDE2022_1_FACT_087,Synopsis,fact,HE预测|评分系统|NIHSS|脑出血,"CRP indicates C-reactive protein; CVST, cerebral venous sinus thrombosis; DOAC, …",0,0,,
GUIDE2022_1_FACT_088,Synopsis,fact,其他,complete blood count and coagulation profile can help to diagnose coagulopathy a…,0,0,,
GUIDE2022_1_FACT_089,Recommendation-Specific Supportive Text,fact,脑出血,Complete blood count and coagulopathy studies (prothrombin time/partial thrombop…,0,0,,
GUIDE2022_1_FACT_090,Recommendation-Specific Supportive Text,fact,脑出血,One study showed a dose response of INR level in warfarin-related hemorrhage ass…,0,0,,
GUIDE2022_1_FACT_091,Recommendation-Specific Supportive Text,fact,其他,68 Additional lifestyle risk factors that should be assessed include tobacco smo…,0,0,,
GUIDE2022_1_FACT_092,Knowledge Gaps and Future Research,fact,脑出血,Further studies are necessary to determine whether platelet or coagulation activ…,0,0,,
GUIDE2022_1_FACT_093,Knowledge Gaps and Future Research,fact,脑出血,"of DOAC medications, these studies are not reliable enough to determine the leve…",0,0,,
GUIDE2022_1_FACT_094,Knowledge Gaps and Future Research,fact,其他,"Viscoelastic hemostatic assays, including thromboelastography and rotational thr…",0,0,,
GUIDE2022_1_FACT_095,Knowledge Gaps and Future Research,fact,脑出血,Understanding the significance of these studies in patients with ICH is an area …,0,0,,
GUIDE2022_1_FACT_096,4.1.2. Neuroimaging for ICH Diagnosis and Acute Course,fact,MRI|脑出血,"<table><tr><td colspan=""3"">Recommendations for Neuroimaging for ICH Diagnosis an…",0,0,,
GUIDE2022_1_FACT_097,4.1.2. Neuroimaging for ICH Diagnosis and Acute Course,fact,评分系统|CTA|脑出血,"In patients with spontaneous ICH and/or IVH and with low GCS score or ND, serial…",0,0,,
GUIDE2022_1_FACT_098,4.1.2. Neuroimaging for ICH Diagnosis and Acute Course,fact,脑出血,$^{106}$ </td></tr></table>,0,0,,
GUIDE2022_1_FACT_099,Synopsis,fact,MRI|脑出血,Brain imaging is essential to distinguish ICH from ischemic stroke and determine…,0,0,,
GUIDE2022_1_FACT_100,Synopsis,fact,斑点征|HE预测|CTA,"30,97,98,111 Identification of a spot sign on CTA or contrast-enhanced CT104,107…",0,0,,
GUIDE2022_1_FACT_101,Recommendation-Specific Supportive Text,fact,MRI|脑出血,"A prospective, multicenter, observational study of 62 patients presenting within…",0,0,,
GUIDE2022_1_FACT_102,Recommendation-Specific Supportive Text,fact,HE预测|脑出血,"HE occurs early after ICH and is an independent predictor of ND, mortality, and …",0,0,,
GUIDE2022_1_FACT_103,Recommendation-Specific Supportive Text,fact,HE预测|脑出血,"98 However, delayed IVH has been reported in 21% of patients with no initial IVH…",0,0,,
GUIDE2022_1_FACT_104,Recommendation-Specific Supportive Text,fact,评分系统,This recommendation pertains to indications for repeat imaging to detect other d…,0,0,,
GUIDE2022_1_FACT_105,Recommendation-Specific Supportive Text,fact,脑出血,A single-center observational study in 239 patients with spontaneous ICH admitte…,0,0,,
GUIDE2022_1_FACT_106,Recommendation-Specific Supportive Text,fact,斑点征|HE预测|CTA,Although benefits of therapies that target HE have currently not been demonstrat,0,0,,
GUIDE2022_1_FACT_107,Recommendation-Specific Supportive Text,fact,斑点征|HE预测|CTA|脑出血,A meta-analysis of individual data from 5435 patients reported that the addition…,0,0,,
GUIDE2022_1_FACT_108,Recommendation-Specific Supportive Text,fact,斑点征|HE预测,Previous studies have suggested that signs on NCCT of heterogeneous density with…,0,0,,
GUIDE2022_1_FACT_109,Knowledge Gaps and Future Research,fact,脑出血,"Routine serial CT after the initial scan, regardless of neurological status, to …",0,0,,
GUIDE2022_1_FACT_110,Knowledge Gaps and Future Research,fact,HE预测|CTA,"appealing, particularly in low-resource settings where immediate performance and…",0,0,,
GUIDE2022_1_FACT_111,4.2. Diagnostic Assessment for ICH Pathogenesis,fact,CTA|脑出血,"<table><tr><td colspan=""3"">Recommendations for Diagnostic Assessment for ICH Pat…",0,0,,
GUIDE2022_1_FACT_112,4.2. Diagnostic Assessment for ICH Pathogenesis,fact,CTA|MRA|DSA|脑出血,"In patients with spontaneous IVH and no detectable parenchymal hemorrhage, cathe…",0,0,,
GUIDE2022_1_FACT_113,4.2. Diagnostic Assessment for ICH Pathogenesis,fact,CTA|MRI|MRA|DSA|脑出血,"In patients with (a) lobar spontaneous ICH and age &lt;70 years, (b) deep/poster…",0,0,,
GUIDE2022_1_FACT_114,4.2. Diagnostic Assessment for ICH Pathogenesis,fact,CTA|MRI|MRA|DSA|脑出血,"In patients with spontaneous ICH who undergo CT or MRI at admission, CTA plus co…",0,0,,
GUIDE2022_1_FACT_115,Synopsis,fact,脑出血|脑淀粉样变,"Heterogeneous disease entities such as arteriolosclerosis/lipohyalinosis, CAA, o…",0,0,,
GUIDE2022_1_FACT_116,Synopsis,fact,CTA|MRA|DSA|脑出血,127 CTA and MRA appear to have >90% sensitivity and specificity after ICH for th…,0,0,,
GUIDE2022_1_FACT_117,Synopsis,fact,DSA|脑出血,128 Catheter intra-arterial DSA remains the gold standard to search for macrovas…,0,0,,
GUIDE2022_1_FACT_118,Synopsis,fact,CTA|MRI|MRA|脑出血|脑淀粉样变,"117,118,120,129,130 CT or magnetic resonance venography should be included with …",0,0,,
GUIDE2022_1_FACT_119,Recommendation-Specific Supportive Text,fact,CTA|脑出血,"In the DIAGRAM (DIagnostic Angiography to Find Vascular Malformations) study, th…",0,0,,
GUIDE2022_1_FACT_120,Recommendation-Specific Supportive Text,fact,CTA|脑出血,"118 In multivariable analysis, younger age, location of ICH, absence of signs of…",0,0,,
GUIDE2022_1_FACT_121,Recommendation-Specific Supportive Text,fact,DSA,Isolated IVH is a rare condition.,0,0,,
GUIDE2022_1_FACT_122,Recommendation-Specific Supportive Text,fact,CTA|MRA,There are currently insufficient data on the diagnostic yield of CTA or MRA for …,0,0,,
GUIDE2022_1_FACT_123,Recommendation-Specific Supportive Text,fact,CTA|MRI|MRA|DSA|脑出血,"In the DIAGRAM study, DSA was assessed in 103 of 232 patients with negative or i…",0,0,,
GUIDE2022_1_FACT_124,Recommendation-Specific Supportive Text,fact,脑出血,The presence of small vessel disease on brain imaging also may be a useful varia…,0,0,,
GUIDE2022_1_FACT_125,Recommendation-Specific Supportive Text,fact,MRI|MRA|DSA|脑出血|脑淀粉样变,MRI and MRA may provide valuable information on DSA-negative ICH causes (such as…,0,0,,
GUIDE2022_1_FACT_126,Recommendation-Specific Supportive Text,fact,CTA|MRI|MRA|脑出血,Contrast-enhanced T1-weighted MRI should be included to exclude neoplasm or othe…,0,0,,
GUIDE2022_1_FACT_127,Recommendation-Specific Supportive Text,fact,脑出血|脑淀粉样变,Nonenhanced CT also can be used to detect ICH features suggestive of CAA such as…,0,0,,
GUIDE2022_1_FACT_128,Recommendation-Specific Supportive Text,fact,脑出血,The rapid identification of any underlying intracranial vascular malformation (a…,0,0,,
GUIDE2022_1_FACT_129,Recommendation-Specific Supportive Text,fact,DSA|脑出血,The concept of “primary” ICH or IVH is misleading.,0,0,,
GUIDE2022_1_FACT_130,Knowledge Gaps and Future Research,fact,其他,Diagnostic performance of noninvasive neuroimaging to disclose the underlying ca…,0,0,,
GUIDE2022_1_FACT_131,Knowledge Gaps and Future Research,fact,DSA|脑出血,Diagnostic criteria should be developed and validated to help clinicians and res…,0,0,,
GUIDE2022_1_FACT_132,Knowledge Gaps and Future Research,fact,脑出血,Future clinical trials could be used to establish whether particular diagnostic …,0,0,,
GUIDE2022_1_FACT_133,5.1. Acute BP Lowering,fact,脑出血,"<table><tr><td colspan=""3"">Recommendations for Acute BP LoweringReferenced studi…",0,0,,
GUIDE2022_1_FACT_134,5.1. Acute BP Lowering,fact,脑出血,"$^{139,140}$ </td></tr><tr><td colspan=""3"">Recommendations for Acute BP Lowering…",0,0,,
GUIDE2022_1_FACT_135,5.1. Acute BP Lowering,fact,脑出血,In patients with spontaneous ICH of mild to moderate severity presenting with SB…,0,0,,
GUIDE2022_1_FACT_136,Synopsis,fact,ATACH-II|降压研究|HE预测|脑出血,Most patients with acute ICH present with elevated BP.,0,0,,
GUIDE2022_1_FACT_137,Synopsis,fact,脑出血,"139,154,155 As a primary recommendation, lowering systolic BP (SBP) to a target …",0,0,,
GUIDE2022_1_FACT_138,Recommendation-Specific Supportive Text,fact,ATACH-II|降压研究|评分系统|脑出血,Several studies have shown that high SBP variability during the hyperacute and a…,0,0,,
GUIDE2022_1_FACT_139,Recommendation-Specific Supportive Text,fact,ATACH-II|降压研究|ICP监测,"Intravenous nicardipine was the drug used in ATACH-2, whereas a range of intrave…",0,0,,
GUIDE2022_1_FACT_140,Recommendation-Specific Supportive Text,fact,ATACH-II|降压研究|HE预测|脑出血,The mean time from ICH onset to initiation of EIBPL treatment in ATACH-2 was 182…,0,0,,
GUIDE2022_1_FACT_141,Recommendation-Specific Supportive Text,fact,HE预测|脑出血,140 Although the window for how long after ICH onset EIBPL remains beneficial ha…,0,0,,
GUIDE2022_1_FACT_142,Recommendation-Specific Supportive Text,fact,降压研究|评分系统|脑出血,"EIBPL in patients with mild to moderate ICH (GCS score ≥5, excluding massive ICH…",0,0,,
GUIDE2022_1_FACT_143,Recommendation-Specific Supportive Text,fact,脑出血,146 Another study using perfusion CT in patients with small to medium ICHs also …,0,0,,
GUIDE2022_1_FACT_144,Recommendation-Specific Supportive Text,fact,其他,Although patients with SBP >220 mmHg were not intentionally included in the tria…,0,0,,
GUIDE2022_1_FACT_145,Recommendation-Specific Supportive Text,fact,ATACH-II|HE预测|评分系统|NIHSS|脑出血,A post hoc analysis of ATACH-2 trial of 682 participants with moderate to severe…,0,0,,
GUIDE2022_1_FACT_146,Recommendation-Specific Supportive Text,fact,ICP监测|脑出血,In patients with large ICH (>30 mL) requiring ICP monitoring or severe IVH requi…,0,0,,
GUIDE2022_1_FACT_147,Recommendation-Specific Supportive Text,fact,ATACH-II|降压研究,"Compared with INTERACT2, ATACH-2, which did not exclude patients with initial SB…",0,0,,
GUIDE2022_1_FACT_148,Recommendation-Specific Supportive Text,fact,ATACH-II|降压研究|脑出血,This is consistent with a secondary analysis of INTERACT2149 that showed that an…,0,0,,
GUIDE2022_1_FACT_149,Recommendation-Specific Supportive Text,fact,HE预测|脑出血,8% of the cohort) reported higher rates of ND at 24 hours and renal adverse even…,0,0,,
GUIDE2022_1_FACT_150,Knowledge Gaps and Future Research,fact,ICP监测|脑出血,The safety and efficacy of EIBPL in patients with SBP >220 mm Hg and those with …,0,0,,
GUIDE2022_1_FACT_151,Knowledge Gaps and Future Research,fact,ATACH-II|降压研究|脑出血,Only 16% of patients in INTERACT-2 and 9.,0,0,,
GUIDE2022_1_FACT_152,Knowledge Gaps and Future Research,fact,脑出血,• It remains unclear whether ultraearly BP lowering could be beneficial.,0,0,,
GUIDE2022_1_FACT_153,Knowledge Gaps and Future Research,fact,ATACH-II|降压研究,The benefits of BP lowering beyond the first 6 hours after symptom onset also re…,0,0,,
GUIDE2022_1_FACT_154,Knowledge Gaps and Future Research,fact,降压研究,More research is also needed to better delineate the importance of various BP me…,0,0,,
GUIDE2022_1_FACT_155,Knowledge Gaps and Future Research,fact,ATACH-II|降压研究,"In contrast, both the individual patient data analysis of INTERACT2 and ATACH-2 …",0,0,,
GUIDE2022_1_FACT_156,Knowledge Gaps and Future Research,fact,脑出血,"Methods of BP measurement for early BP lowering after ICH have not been studied,…",0,0,,
GUIDE2022_1_FACT_157,5.2.1. Anticoagulant-Related Hemorrhage,fact,脑出血,"<table><tr><td colspan=""3"">Recommendations for Anticoagulant-Related HemorrhageR…",0,0,,
GUIDE2022_1_FACT_158,5.2.1. Anticoagulant-Related Hemorrhage,fact,HE预测|脑出血,"0, 4-factor (4-F) prothrombin complex concentrate (PCC) is recommended in prefer…",0,0,,
GUIDE2022_1_FACT_159,5.2.1. Anticoagulant-Related Hemorrhage,fact,脑出血,"In patients with direct factor Xa inhibitor–associated spontaneous ICH, andexane…",0,0,,
GUIDE2022_1_FACT_160,5.2.1. Anticoagulant-Related Hemorrhage,fact,脑出血,"<table><tr><td colspan=""3"">Recommendations for Anticoagulant-Related Hemorrhage …",0,0,,
GUIDE2022_1_FACT_161,5.2.1. Anticoagulant-Related Hemorrhage,fact,脑出血,"In patients with dabigatran-associated spontaneous ICH, when idarucizumab is not…",0,0,,
GUIDE2022_1_FACT_162,5.2.1. Anticoagulant-Related Hemorrhage,fact,脑出血,"In patients with low-molecular-weight heparin (LMWH)-associated spontaneous ICH,…",0,0,,
GUIDE2022_1_FACT_163,Synopsis,fact,HE预测|脑出血,"The risk of HE, rapid deterioration, and poor outcome is increased in patients w…",0,0,,
GUIDE2022_1_FACT_164,Synopsis,fact,脑出血,"In general, treatment should be administered when clinically significant anticoa…",0,0,,
GUIDE2022_1_FACT_165,Synopsis,fact,HE预测,) Reversal of the anticoagulant effect of direct thrombin inhibitors and factor …,0,0,,
GUIDE2022_1_FACT_166,Synopsis,fact,其他,![](images/f3aaffa92aeaf843c53fcf814ee01c273e8f742c6c0b3c39cd1a2b227b92f007.,0,0,,
GUIDE2022_1_FACT_167,Synopsis,fact,HE预测|脑出血,"```mermaid
graph TD
    A[""Patients with ICH on anticoagulation""] --> B[""Discont",0,0,,
