chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
MON2021_FACT_011,推荐意见,fact,血糖管理|血钠管理|脑血管病|证据分级,脑卒中重症患者需要进行包括循环、呼吸、凝血、泌尿等涉及到心、肺、肝、肾等器官的功能状态的全面管理。,0,0,,
MON2021_FACT_012,（三）神经影像学检查,fact,岛征|混合征|黑洞征|血肿扩大|脑水肿,CT平扫不仅用于脑出血的诊断，而且平扫所见的“混合征”“黑洞征”“岛征”等是血肿扩大的独立预测因子。,0,0,,
MON2021_FACT_013,推荐意见,fact,岛征|混合征|黑洞征|血肿扩大|脑水肿,脑出血急性期应定期复查 或 ，利于及时发现血肿扩大、脑水肿、脑积水等病情变化（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_014,（四）颅内压及脑灌注压（ ）监测,fact,腰椎穿刺|颅内高压|颅内压管理|脑积水|降颅压,研究显示 的 患者病程中至少存在次 高 颅 压（颅 内 压 ）［21］ ，颅 内 压20 mmHg是脑出血（血肿>30 ml）死亡的危险因素。,0,0,,
MON2021_FACT_015,推荐意见,fact,颅内压管理|脑出血|慢性硬膜下血肿|证据分级,当 患者 分，且患者症状、体征、结果等提示颅内压增高的证据时建议行有创颅内压监测（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_016,（五）神经电生理监测,fact,脑电图|脑出血|脑干出血|脑血管病|预后,脑出血后脑电图（ ， ）无特征性改变， 分级是重症脑功能损伤后判断病情严重程度和预后重要指标。,0,0,,
MON2021_FACT_017,推荐意见,fact,癫痫|脑血管病|证据分级,•对脑卒中患者应用EEG监测，有助判断意识昏迷程度和非惊厥性的癫痫活动，并用于脑功能损伤的评价（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_018,（六）脑组织氧监测,fact,预后,脑组织缺血缺氧导致 患者预后不良，监测脑组织氧水平可及早发现组织代谢异常，对降低死残率有重要意义［28］ 。,0,0,,
MON2021_FACT_019,推荐意见,fact,颅内压管理|预后|证据分级,•PbtO 为局部脑组织氧水平指标，SjvO2为全脑氧合的指标， $\mathrm { P b t } \mathbf { 0 } _ { 2 }$ 和 $\m…,0,0,,
MON2021_FACT_020,（七）无创脑水肿监护仪监测,fact,取栓|血肿扩大|颅内高压|脑水肿|NIHSS,无创脑水肿动态监护仪是一种无创、床旁、动态的颅脑病情监护设备，其核心原理是生物电阻抗技术，即利用生物组织与器官的电特性及其变化规律与人体生理、病理状况相关的生物…,0,0,,
MON2021_FACT_021,推荐意见,fact,取栓|血肿扩大|脑水肿|重症监护|证据分级,无创脑水肿动态监护仪可为患者提供一种无创、床旁、动态的颅脑病情监测，对血肿扩大和溶/取栓后出血转化具有较好的预警价值，但尚需进一步的研究（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_022,（八）经颅超声监测,fact,去骨瓣减压|颅内高压|颅内压管理|TCD,经颅超声将声波从骨质较薄处或去骨瓣减压窗口穿透入颅，得以非侵入性地观察脑实质、脑室形态及大小、颅内血肿定位及大小、颅内血管的解剖结构和毗邻关系，将超声与彩色多普…,0,0,,
MON2021_FACT_023,推荐意见,fact,颅内高压|颅内压管理|TCD|脑血管病|证据分级,经颅超声可实时提供一定的颅脑结构和血流动力学信息，其动态变化可为卒中患者病情评估提供依据（B级证据，Ⅱa类推荐）。,0,0,,
MON2021_FACT_024,五、 （脑梗死）,fact,脑水肿|脑梗死|脑血管病|预后|定义,AIS 占我国脑卒中的 69.,0,0,,
MON2021_FACT_025,（一）基础生命体征,fact,溶栓|体温管理|评分系统|脑梗死|脑血管病,体温：体温与AIS的病情严重程度相关，重症 患者发病 后即可出现体温升高。,0,0,,
MON2021_FACT_026,（一）基础生命体征,fact,血管内治疗|溶栓|静脉溶栓|评分系统|脑梗死,心 率 和 心 电 图（electrocardiogram，ECG）：的缺血性卒中是心源性的，房颤是导致 主要的因素之一。,0,0,,
MON2021_FACT_027,推荐意见,fact,血管内治疗|取栓|机械取栓|溶栓|气道管理,体温与 患者病情及预后相关，应密切监测。,0,0,,
MON2021_FACT_028,（二）重要实验室指标监测,fact,证据分级,推荐意见和证据背景参见第四部分第（二）点内容，在此不再赘述。,0,0,,
MON2021_FACT_029,（三）神经影像学检查,fact,血管内治疗|取栓|溶栓|静脉溶栓|CTA,平扫对 的敏感性呈时间依赖性，在发病前 ， 阳性率 ， 后增加到 左右，在24\~48 h后才出现明显的低密度区。,0,0,,
MON2021_FACT_030,推荐意见,fact,血管内治疗|NIHSS|评分系统|DSA|影像学检查,推荐应用头部 平扫或 快速进行神经影像学检查，以区分缺血性卒中和出血性卒中，以决定后续的治疗策略（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_031,（四）颅内压监测,fact,去骨瓣减压|颅内压管理|颅内高压|脑水肿|脑出血,大面积幕上脑梗死和直径 小脑梗死时多伴有颅内压升高，大血管病变 患者常常在发病内病情恶化，发展为大面积梗死进而发展成恶性脑水肿［51］，脑疝风险增高，是 内死亡…,0,0,,
MON2021_FACT_032,推荐意见,fact,去骨瓣减压|颅内压管理|颅内高压|脑梗死|证据分级,大面积的幕上脑梗死和小脑梗死患者因颅内压升高导致脑疝的风险较高，推荐此类患者进行颅内压监测（ 级证据， 类推荐）。,0,0,,
MON2021_FACT_033,（五） 脑血流监测,fact,降颅压|脑血管病|复发预防|预后|病因分型,早期伴有颈内动脉狭窄或闭塞的患者，主要表现为患侧大脑中动脉（artery，MCA）、大脑前动脉（anterior cerebral artery，ACA）血流速…,0,0,,
MON2021_FACT_034,推荐意见,fact,降颅压|脑血管病|预后|证据分级,相关参数在发现大血管狭窄、血液内栓子信号、预测AIS再发风险、卒中后出血性转化以及预后判断方面具有一定价值。,0,0,,
MON2021_FACT_035,（六）神经电生理监测,fact,脑出血|脑梗死|脑血管病|预后|危险因素,AIS早期（≤72 h）头部CT异常率只有61.,0,0,,
MON2021_FACT_036,推荐意见,fact,预后|证据分级,可反映脑损伤的部位和程度，梗死范围越大，部位越表浅， 异常越明显。,0,0,,
MON2021_FACT_037,（七）其他监测,fact,脑水肿|脑出血|脑血管病|重症监护,脑组织氧监测、无创脑水肿监护仪在缺血性脑卒中也有一定的临床应用，具体参见前述“脑出血”部分内容，在此不赘述。,0,0,,
MON2021_FACT_038,（七）其他监测,fact,其他,专家组成员（按姓氏拼音排序）：包赟（南方医科大学南方医院神经外科）；陈志（陆军军医大学第一附属医院神经外科）；陈康宁（陆军军医大学第一附属医院神经内科）；陈礼刚,0,0,,
MON2021_FACT_039,参 考 文 献,fact,其他,"[1] Ng M, Fleming T, Robinson M, et al.",0,0,,
MON2021_FACT_040,参 考 文 献,fact,其他,"[4] Wang W, Jiang B, Sun H, et al.",0,0,,
MON2021_FACT_041,参 考 文 献,fact,其他,The epidemiology of spontaneous fever and hypothermia on admission of brain inju…,0,0,,
MON2021_FACT_042,参 考 文 献,fact,其他,Effect of routine low‑dose oxygen supplementation on death and disability in adu…,0,0,,
MON2021_FACT_043,参 考 文 献,fact,其他,Clinical outcomes depending on acute blood pressure after cerebral hemorrhage[J]…,0,0,,
MON2021_FACT_044,参 考 文 献,fact,其他,"[17] Kimura K, Iguchi Y, Inoue T, et al.",0,0,,
MON2021_FACT_045,参 考 文 献,fact,其他,independently increases the risk of early death in acute spontaneous intracerebr…,0,0,,
MON2021_FACT_046,参 考 文 献,fact,其他,499442.,0,0,,
MON2021_FACT_047,参 考 文 献,fact,其他,"[25] Okumura K, Ohya Y, Maehara A, et al.",0,0,,
MON2021_FACT_048,参 考 文 献,fact,其他,"Neurocrit Care, 2014, 21 Suppl 2: S103‑S120.",0,0,,
MON2021_FACT_049,参 考 文 献,fact,其他,conventional management in traumatic brain injury: an analysis of in hospital re…,0,0,,
MON2021_FACT_050,参 考 文 献,fact,脑水肿|脑出血|脑血管病,"J Cereb Blood Flow Metab, 2004, 24(2):202‑211.",0,0,,
MON2021_FACT_051,参 考 文 献,fact,脑血管病,Patterns of stroke between university hospitals and nonuniversity hospitals in m…,0,0,,
MON2021_FACT_052,参 考 文 献,fact,SAH,"[42] Singhal AB, Benner T, Roccatagliata L, et al.",0,0,,
MON2021_FACT_053,参 考 文 献,fact,其他,45(11): 3440‑3442.,0,0,,
MON2021_FACT_054,参 考 文 献,fact,其他,Thrombectomy for stroke at 6 to 16 hours with selection by perfusion imaging[J].,0,0,,
MON2021_FACT_055,参 考 文 献,fact,其他,Enhanced detection of edema in malignant anterior circulation stroke (EDEMA) sco…,0,0,,
MON2021_FACT_056,参 考 文 献,fact,其他,"[53] Frank JI, Schumm LP, Wroblewski K, et al.",0,0,,
MON2021_FACT_057,参 考 文 献,fact,其他,Progression and clinical recurrence of symptomatic middle cerebral artery stenos…,0,0,,
MON2021_FACT_058,参 考 文 献,fact,其他,Regional attenuation without delta (RAWOD): a distinctive EEG pattern that can a…,0,0,,
MON2021_FACT_059,《中华医学杂志》启用新版远程稿件管理系统,fact,其他,自 年 月 日起，《中华医学杂志》已经启用新版远程稿件管理系统，旧版系统已经关闭投稿功能。,0,0,,
