chunk_id,section,type,topic_tags,summary,已出题,题目数量,题目IDs,题目等级分布
GUIDE2015_FACT_024,ED Management,fact,其他,(Revisedfrom theprevious guideline)</td></tr><tr><td>GeneralMonitoringandNursing…,0,0,,
GUIDE2015_FACT_025,ED Management,fact,脑出血,(Unchanged from the previous guideline)</td></tr><tr><td>Management of Medical C…,0,0,,
GUIDE2015_FACT_026,ED Management,fact,DVT|脑出血,(Revised from theprevious guideline)Measures to</td></tr><tr><td>Rehabilitationa…,0,0,,
GUIDE2015_FACT_027,ED Management,fact,NIHSS|脑出血,"A routine part of the evaluation should include a standardized severity score, b…",0,0,,
GUIDE2015_FACT_028,ED Management,fact,其他,"After diagnosis, emergency providers should arrange for rapid admission to a str…",0,0,,
GUIDE2015_FACT_029,ED Management,fact,脑出血,39 These pathways emphasize that urgent treatment of time-sensitive issues inclu…,0,0,,
GUIDE2015_FACT_030,ED Management,fact,其他,"<html><body><table><tr><td colspan=""2"">Comments</td></tr><tr><td>History</td><td…",0,0,,
GUIDE2015_FACT_031,ED Management,fact,评分系统,GCS score is similarly well known and easily computed.,0,0,,
GUIDE2015_FACT_032,ED Management,fact,其他,21</td></tr><tr><td>sympathomimeticdrugsofabuse</td><td></td></tr><tr><td>Urinal…,0,0,,
GUIDE2015_FACT_033,Neuroimaging,fact,脑出血,The abrupt onset of focal neurological symptoms is presumed to be vascular in or…,0,0,,
GUIDE2015_FACT_034,Neuroimaging,fact,MRI,CT is very sensitive for identifying acute hemorrhage and is considered the “gol…,0,0,,
GUIDE2015_FACT_035,Neuroimaging,fact,脑出血,The high rate of early neurological deterioration after ICH is related in part t…,0,0,,
GUIDE2015_FACT_036,Neuroimaging,fact,其他,50–54 A larger number of contrast spots suggests even higher risk of expansion.,0,0,,
GUIDE2015_FACT_037,Neuroimaging,fact,CTA|MRI|脑出血,Early diagnosis of underlying vascular abnormalities can both influence clinical…,0,0,,
GUIDE2015_FACT_038,Neuroimaging,fact,脑出血,"58,62–64 A catheter angiogram may be considered if clinical suspicion is high or…",0,0,,
GUIDE2015_FACT_039,Neuroimaging,fact,MRI|脑出血,"Patients with lobar hemorrhage location, age $<55$ years, and no history of hype…",0,0,,
GUIDE2015_FACT_040,Emergency Diagnosis and Assessment: Recommendations,fact,MRI|脑出血,A baseline severity score should be performed as part of the initial evaluation…,0,0,,
GUIDE2015_FACT_041,Emergency Diagnosis and Assessment: Recommendations,fact,CTA|MRI,CTA and contrast-enhanced CT may be considered to help identify patients at ris…,0,0,,
GUIDE2015_FACT_042,"Hemostasis and Coagulopathy, Antiplatelets, and Deep Vein Thrombosis Prophylaxis",fact,脑出血,Underlying hemostatic abnormalities can contribute to ICH.,0,0,,
GUIDE2015_FACT_043,"Hemostasis and Coagulopathy, Antiplatelets, and Deep Vein Thrombosis Prophylaxis",fact,脑出血,73 These new agents appear to be associated with a lower risk of ICH than VKAs.,0,0,,
GUIDE2015_FACT_044,"Hemostasis and Coagulopathy, Antiplatelets, and Deep Vein Thrombosis Prophylaxis",fact,脑出血,"For patients with a known coagulation factor deficiency or platelet disorder, re…",0,0,,
GUIDE2015_FACT_045,VKA-Related ICH,fact,rFVIa|脑出血,Guidelines exist for reversal of OACs.,0,0,,
GUIDE2015_FACT_046,VKA-Related ICH,fact,脑出血,Onset of action begins by 2 hours and is maximal at ${\approx}24$ hours if liver…,0,0,,
GUIDE2015_FACT_047,VKA-Related ICH,fact,脑出血,PCCs are plasma-derived factor concentrates originally developed to treat factor…,0,0,,
GUIDE2015_FACT_048,VKA-Related ICH,fact,脑出血,83–85 In 1 randomized trial comparing the use of a PCC (Konyne) to supplement FF…,0,0,,
GUIDE2015_FACT_049,VKA-Related ICH,fact,脑出血,8\%$ with PCC and $6.,0,0,,
GUIDE2015_FACT_050,VKA-Related ICH,fact,rFVIa|脑出血,"rFVIIa, licensed to treat hemophilia patients with high titer inhibitors or cong…",0,0,,
GUIDE2015_FACT_051,Antiplatelet Medication–Related ICH,fact,脑出血,Studies addressing the effect of prior antiplatelet agent use or platelet dysfun…,0,0,,
GUIDE2015_FACT_052,Antiplatelet Medication–Related ICH,fact,脑出血,A case series of $45~\mathrm{ICH}$ patients receiving platelet transfusion at th…,0,0,,
GUIDE2015_FACT_053,Antiplatelet Medication–Related ICH,fact,rFVIa|脑出血,rFVIIa in ICH Not Related to Anticoagulant Agents rFVIIa has also been tested in…,0,0,,
GUIDE2015_FACT_054,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,脑出血,There are no randomized trials of reversing agents for newer anticoagulants amon…,0,0,,
GUIDE2015_FACT_055,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,rFVIa|脑出血,It has been suggested that FEIBA or rFVIIa may be better for the direct thrombin…,0,0,,
GUIDE2015_FACT_056,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,DVT|脑出血,Patients with ICH have a high risk of thromboembolic disease.,0,0,,
GUIDE2015_FACT_057,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,DVT|脑出血,114–117 CLOTS 1 enrolled 2518 stroke patients (232 with ICH) and found that thig…,0,0,,
GUIDE2015_FACT_058,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,DVT|脑出血,116 A meta-analysis of anticoagulant drugs for thromboprophylaxis that included …,0,0,,
GUIDE2015_FACT_059,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,DVT|脑出血,ICH patients who develop DVT or PE may be considered for full systemic anticoagu…,0,0,,
GUIDE2015_FACT_060,New Anticoagulant Medication–Related ICH Thromboprophylaxis in ICH Patients,fact,DVT|脑出血,General guidelines for the use of IVC filters in the setting of acute DVT sugges…,0,0,,
GUIDE2015_FACT_061,"Hemostasis and Coagulopathy, Antiplatelet Agents, and DVT Prophylaxis: Recommendations",fact,DVT,Patients with a severe coagulation factor deficiency or severe thrombocytopenia …,0,0,,
GUIDE2015_FACT_062,"Hemostasis and Coagulopathy, Antiplatelet Agents, and DVT Prophylaxis: Recommendations",fact,rFVIa|DVT|脑出血,Patients with ICH whose INR is elevated because of VKA should have their VKA wit…,0,0,,
GUIDE2015_FACT_063,"Hemostasis and Coagulopathy, Antiplatelet Agents, and DVT Prophylaxis: Recommendations",fact,rFVIa|DVT|脑出血,"For patients with ICH who are taking dabigatran, rivaroxaban, or apixaban, treat…",0,0,,
GUIDE2015_FACT_064,"Hemostasis and Coagulopathy, Antiplatelet Agents, and DVT Prophylaxis: Recommendations",fact,rFVIa|DVT|脑出血,Although rFVIIa can limit the extent of hematoma expansion in noncoagulopathic …,0,0,,
GUIDE2015_FACT_065,"Hemostasis and Coagulopathy, Antiplatelet Agents, and DVT Prophylaxis: Recommendations",fact,DVT|脑出血,"After documentation of cessation of bleeding, lowdose subcutaneous low-molecula…",0,0,,
GUIDE2015_FACT_066,BP and Outcome in ICH,fact,ICP监测|脑出血,"Elevated BP is very common in acute $\mathrm{ICH}^{121,122}$ because of a variet…",0,0,,
GUIDE2015_FACT_067,Safety of Early Intensive BP-Lowering Treatment,fact,脑出血,Observational studies with advanced neuroimaging have shown no significant ische…,0,0,,
GUIDE2015_FACT_068,Safety of Early Intensive BP-Lowering Treatment,fact,ATACH-II|脑出血,129 In a clinical cohort of 211 patients who received a standard protocol of nic…,0,0,,
GUIDE2015_FACT_069,Safety of Early Intensive BP-Lowering Treatment,fact,降压研究|MRI|脑出血,"132,133 Most recently, the main phase INTERACT2 trial has shown no increase in d…",0,0,,
GUIDE2015_FACT_070,Efficacy of Early Intensive BP-Lowering Treatment,fact,降压研究|脑出血,The largest randomized clinical trial evaluating the efficacy of intensive BP lo…,0,0,,
GUIDE2015_FACT_071,Efficacy of Early Intensive BP-Lowering Treatment,fact,其他,Analysis of secondary end points indicated significantly better functional recov…,0,0,,
GUIDE2015_FACT_072,Efficacy of Early Intensive BP-Lowering Treatment,fact,降压研究|脑出血,Although INTERACT2 demonstrated consistency of the treatment effect across sever…,0,0,,
GUIDE2015_FACT_073,Efficacy of Early Intensive BP-Lowering Treatment,fact,降压研究|脑出血,"Overall, current evidence indicates that early intensive BP lowering is safe and…",0,0,,
GUIDE2015_FACT_074,Efficacy of Early Intensive BP-Lowering Treatment,fact,其他,Because the speed and degree of BP reduction will vary according to the agent an…,0,0,,
GUIDE2015_FACT_075,BP: Recommendations,fact,脑出血,For ICH patients presenting with SBP between 150 and $220\mathrm{mmHg}$ and with…,0,0,,
GUIDE2015_FACT_076,General Monitoring,fact,降压研究|脑出血,"Patients with ICH are frequently medically and neurologically unstable, particul…",0,0,,
GUIDE2015_FACT_077,Nursing Care,fact,ICP监测|脑出血,The specific nursing care required for ICH patients in intensive care units may …,0,0,,
GUIDE2015_FACT_078,Nursing Care,fact,评分系统|NIHSS|脑出血,137 This document also recommends that nurses be trained in detailed assessment …,0,0,,
GUIDE2015_FACT_079,General Monitoring and Nursing Care: Recommendation,fact,脑出血,Initial monitoring and management of ICH patients should take place in an intens…,0,0,,
GUIDE2015_FACT_080,Glucose Management,fact,脑出血,High blood glucose on admission predicts an increased risk of mortality and poor…,0,0,,
GUIDE2015_FACT_081,Glucose Management,fact,脑出血,"145–148 A cluster randomized trial of a set of interventions (managing glucose, …",0,0,,
GUIDE2015_FACT_082,Glucose Management: Recommendation,fact,其他,Glucose should be monitored.,0,0,,
GUIDE2015_FACT_083,Temperature Management,fact,脑出血,Fever worsens outcome in experimental models of brain injury.,0,0,,
GUIDE2015_FACT_084,Temperature Management,fact,脑出血,"155,156 However, treatment with mild hypothermia should be considered investigat…",0,0,,
GUIDE2015_FACT_085,Temperature Management: Recommendation,fact,脑出血,Treatment of fever after ICH may be reasonable (Class IIb; Level of Evidence C).,0,0,,
GUIDE2015_FACT_086,Seizures and Antiseizure Drugs,fact,脑出血,The frequency of clinical seizures early (within 1 week) after ICH is as high as…,0,0,,
GUIDE2015_FACT_087,Seizures and Antiseizure Drugs,fact,脑出血,Studies of continuous electroencephalography (EEG) report electrographic seizure…,0,0,,
GUIDE2015_FACT_088,Seizures and Antiseizure Drugs,fact,脑出血,Most studies suggest that prophylactic antiseizure drugs (primarily phenytoin) a…,0,0,,
GUIDE2015_FACT_089,Seizures and Antiseizure Drugs,fact,脑出血,Clinical seizures or electrographic seizures in patients with a change in mental…,0,0,,
GUIDE2015_FACT_090,Seizures and Antiseizure Drugs: Recommendations,fact,脑出血,Clinical seizures should be treated with antiseizure drugs (Class I; Level of E…,0,0,,
GUIDE2015_FACT_091,Management of Medical Complications,fact,脑出血,"The frequency of medical complications after acute stroke is high, although ther…",0,0,,
GUIDE2015_FACT_092,Management of Medical Complications,fact,其他,Stroke patients who experience medical complications while in the hospital have …,0,0,,
GUIDE2015_FACT_093,Management of Medical Complications,fact,其他,Dysphagia and aspiration are major risk factors for the development of pneumonia…,0,0,,
GUIDE2015_FACT_094,Management of Medical Complications,fact,评分系统,"173 In this study, GCS, occlusive hydrocephalus, mechanical ventilation, and sep…",0,0,,
GUIDE2015_FACT_095,Management of Medical Complications,fact,脑出血,Serious cardiac events and cardiac death after stroke may be caused by acute myo…,0,0,,
GUIDE2015_FACT_096,Management of Medical Complications,fact,脑出血,"5$ years,176 the annual risk of MI was $2.",0,0,,
GUIDE2015_FACT_097,Management of Medical Complications,fact,脑出血,"Heart failure can occur as the result of myocardial ischemia, infarction, stress…",0,0,,
GUIDE2015_FACT_098,Management of Medical Complications,fact,ICP监测|脑出血,ICH patients may be at risk for acute respiratory distress syndrome from multipl…,0,0,,
GUIDE2015_FACT_099,Management of Medical Complications,fact,脑出血,"Other medical complications in ICH patients include acute kidney injury, hyponat…",0,0,,
GUIDE2015_FACT_100,Management of Medical Complications,fact,脑出血,Management at this time is focused on prevention and targeting these complicatio…,0,0,,
GUIDE2015_FACT_101,Management of Medical Complications: Recommendations,fact,脑出血,A formal screening procedure for dysphagia should be performed in all patients …,0,0,,
GUIDE2015_FACT_102,ICP Monitoring and Treatment,fact,ICP监测|脑出血,Limited data exist regarding the frequency of elevated ICP and its management in…,0,0,,
GUIDE2015_FACT_103,ICP Monitoring and Treatment,fact,ICP监测|脑出血,There is evidence for differential pressure gradients in at least some cases of …,0,0,,
GUIDE2015_FACT_104,ICP Monitoring and Treatment,fact,ICP监测|脑出血,ICP is measured by use of devices inserted into the brain parenchyma or cerebral…,0,0,,
GUIDE2015_FACT_105,ICP Monitoring and Treatment,fact,ICP监测|脑出血,The risk of hemorrhage or infection is thought to be higher with VC than with pa…,0,0,,
GUIDE2015_FACT_106,ICP Monitoring and Treatment,fact,ICP监测,Prior use of antiplatelet agents may justify platelet transfusion before the pro…,0,0,,
GUIDE2015_FACT_107,ICP Monitoring and Treatment,fact,ICP监测|评分系统|脑出血,Because of limited data regarding indications for monitoring and treatment of IC…,0,0,,
GUIDE2015_FACT_108,ICP Monitoring and Treatment,fact,ICP监测|评分系统|脑出血,"195 Thus, ICP monitoring and subsequent treatment might be considered in ICH pat…",0,0,,
GUIDE2015_FACT_109,ICP Monitoring and Treatment,fact,ICP监测,Methods of treating elevated ICP are generally borrowed from traumatic brain inj…,0,0,,
GUIDE2015_FACT_110,ICP Monitoring and Treatment,fact,ICP监测|脑出血,"Corticosteroids should not be used, because they are not effective in ICH and in…",0,0,,
GUIDE2015_FACT_111,ICP Monitoring and Treatment: Recommendations,fact,ICP监测|评分系统,"Ventricular drainage as treatment for hydrocephalus is reasonable, especially i…",0,0,,
GUIDE2015_FACT_112,Intraventricular Hemorrhage,fact,脑出血,IVH occurs in ${\approx}45\%$ of patients with spontaneous ICH and is an indepen…,0,0,,
GUIDE2015_FACT_113,Intraventricular Hemorrhage,fact,其他,"188 Thus, there has been recent interest in the use of thrombolytic agents as ad…",0,0,,
GUIDE2015_FACT_114,Intraventricular Hemorrhage,fact,脑出血,Animal studies and clinical series have reported that intraventricular administr…,0,0,,
GUIDE2015_FACT_115,Intraventricular Hemorrhage,fact,脑出血,"207 Mortality was reduced from $30\%$ to $10\%$ in the group treated with rtPA, …",0,0,,
GUIDE2015_FACT_116,Intraventricular Hemorrhage,fact,脑出血,Meta-analysis of 4 randomized and 8 observational studies of patients with IVH s…,0,0,,
GUIDE2015_FACT_117,Intraventricular Hemorrhage,fact,其他,The largest trial of intraventricular fibrinolysis to date is the CLEAR-IVH tria…,0,0,,
GUIDE2015_FACT_118,Intraventricular Hemorrhage,fact,其他,27)$ .,0,0,,
GUIDE2015_FACT_119,Intraventricular Hemorrhage,fact,脑出血,"There are now reports of alternative procedures for IVH, such as endoscopic surg…",0,0,,
GUIDE2015_FACT_120,Intraventricular Hemorrhage,fact,脑出血,One study reported improved outcome on the Glasgow Outcome Scale at 2 months wit…,0,0,,
GUIDE2015_FACT_121,IVH: Recommendations,fact,其他,Although intraventricular administration of rtPA in IVH appears to have a fairl…,0,0,,
GUIDE2015_FACT_122,Surgical Treatment of ICH (Clot Removal),fact,ICP监测|脑出血,The role of surgery for most patients with spontaneous ICH remains controversial…,0,0,,
GUIDE2015_FACT_123,Surgical Treatment of ICH (Clot Removal),fact,ICP监测|脑出血,"Since the last guidelines, 2 prospective randomized trials and 3 meta-analyses h…",0,0,,
GUIDE2015_FACT_124,Craniotomy for Supratentorial Hemorrhage,fact,STICH研究|氨甲环酸|脑出血,"On the basis of inconclusive evidence from prior trials, STICH was undertaken to…",0,0,,
GUIDE2015_FACT_125,Craniotomy for Supratentorial Hemorrhage,fact,STICH研究|氨甲环酸|脑出血,Twenty-six percent of the patients in the surgical arm achieved a favorable outc…,0,0,,
GUIDE2015_FACT_126,Craniotomy for Supratentorial Hemorrhage,fact,STICH研究|氨甲环酸|脑出血,The STICH II trial addressed the question of whether early surgery would be bene…,0,0,,
GUIDE2015_FACT_127,Craniotomy for Supratentorial Hemorrhage,fact,STICH研究|氨甲环酸|脑出血,A nonprespecified subgroup analysis that included only patients with a poor prog…,0,0,,
GUIDE2015_FACT_128,Craniotomy for Supratentorial Hemorrhage,fact,STICH研究|氨甲环酸|脑出血,"Thus, early hematoma evacuation has not been shown to be beneficial in the 2 lar…",0,0,,
GUIDE2015_FACT_129,Craniotomy for Posterior Fossa Hemorrhage,fact,ICP监测,"Because of the narrow confines of the posterior fossa, deterioration can occur q…",0,0,,
GUIDE2015_FACT_130,Craniotomy for Posterior Fossa Hemorrhage,fact,其他,Given the broad lack of clinical equipoise for surgical evacuation of cerebellar…,0,0,,
GUIDE2015_FACT_131,Craniectomy for ICH,fact,STICH研究|氨甲环酸|ICP监测|评分系统|脑出血,The potential of DC to improve outcomes for patients with ICH has not been well …,0,0,,
GUIDE2015_FACT_132,Craniectomy for ICH,fact,ICP监测|脑出血,"Three patients in the study group died compared with 8 in the control group, whe…",0,0,,
GUIDE2015_FACT_133,Craniectomy for ICH,fact,脑出血,$^{240}\mathrm{A}$ systematic review of studies in which DC was performed in the…,0,0,,
GUIDE2015_FACT_134,Minimally Invasive Surgical Evacuation of ICH,fact,脑出血,Several recent randomized studies have compared minimally invasive aspiration to…,0,0,,
GUIDE2015_FACT_135,Minimally Invasive Surgical Evacuation of ICH,fact,MISTIE III|脑出血,227 The Minimally Invasive Surgery Plus Recombinant Tissue-Type Plasminogen Acti…,0,0,,
GUIDE2015_FACT_136,Timing of Surgery,fact,STICH研究|氨甲环酸|脑出血,Timing of surgery for ICH remains controversial.,0,0,,
GUIDE2015_FACT_137,Surgical Treatment of ICH: Recommendations,fact,脑出血,Patients with cerebellar hemorrhage who are deteriorating neurologically or who …,0,0,,
GUIDE2015_FACT_138,Surgical Treatment of ICH: Recommendations,fact,脑出血,A policy of early hematoma evacuation is not clearly beneficial compared with h…,0,0,,
GUIDE2015_FACT_139,Surgical Treatment of ICH: Recommendations,fact,脑出血,The effectiveness of minimally invasive clot evacuation with stereotactic or end…,0,0,,
GUIDE2015_FACT_140,Outcome Prediction and Withdrawal of Technological Support,fact,评分系统|NIHSS|脑出血,Observational and epidemiological studies have identified a wide range of factor…,0,0,,
GUIDE2015_FACT_141,Outcome Prediction and Withdrawal of Technological Support,fact,脑出血,"Most patients who die of ICH do so during the initial acute hospitalization, and…",0,0,,
GUIDE2015_FACT_142,Outcome Prediction and Withdrawal of Technological Support,fact,脑出血,"260–262 By definition, a DNAR order means that there should be no attempt at res…",0,0,,
GUIDE2015_FACT_143,Outcome Prediction and Withdrawal of Technological Support,fact,脑出血,"Prognostication early after ICH is often desired by physicians, patients, and fa…",0,0,,
GUIDE2015_FACT_144,Outcome Prediction and Withdrawal of Technological Support: Recommendation,fact,脑出血,Aggressive care early after ICH onset and postponement of new DNAR orders until…,0,0,,
GUIDE2015_FACT_145,Prevention of Recurrent ICH,fact,脑出血,Patients with ICH are at high risk of a recurrent event and of other major vascu…,0,0,,
GUIDE2015_FACT_146,Risk Factors,fact,脑出血|脑淀粉样变,"Hypertension, older age, and location of the initial hemorrhage (deep versus lob…",0,0,,
GUIDE2015_FACT_147,Risk Factors,fact,MRI|脑出血,"271 Carriers of the apolipoprotein $_\mathrm{~E~}\varepsilon2$ or ε4 alleles,273…",0,0,,
GUIDE2015_FACT_148,BP Management,fact,脑出血,"Among the preceding risk factors, only BP and the use of antithrombotic agents a…",0,0,,
GUIDE2015_FACT_149,BP Management,fact,脑出血,"267,273,279 In that trial, the lowest risk of stroke recurrence was seen among p…",0,0,,
GUIDE2015_FACT_150,BP Management,fact,脑出血,Results of the Secondary Prevention of Small Subcortical Strokes (SPS3) study ha…,0,0,,
GUIDE2015_FACT_151,BP Management,fact,脑出血,"282 Other factors, such as BP variability, the presence of obstructive sleep apn…",0,0,,
GUIDE2015_FACT_152,BP Management,fact,脑出血,Management of Antithrombotic Drugs The rising use of anticoagulant agents in an …,0,0,,
GUIDE2015_FACT_153,BP Management,fact,脑出血,"293 In a retrospective cohort study of 2869 ICH patients, of whom 234 had warfar…",0,0,,
GUIDE2015_FACT_154,BP Management,fact,脑出血|脑淀粉样变,"1\%$ for deep ICH, Eckman et $\mathrm{al}^{296}$ found that withholding anticoag…",0,0,,
GUIDE2015_FACT_155,BP Management,fact,脑出血,In a pooled analysis of ICH and ischemic stroke or transient ischemic attack pat…,0,0,,
GUIDE2015_FACT_156,BP Management,fact,脑出血,"The optimal timing for resumption of anticoagulation after ICH, if necessary, is…",0,0,,
GUIDE2015_FACT_157,BP Management,fact,脑出血,294 A survival model based on these data found that the total risk of ischemic p…,0,0,,
GUIDE2015_FACT_158,BP Management,fact,脑出血|脑淀粉样变,Antiplatelet agents do not appear to dramatically increase the risk of hematoma …,0,0,,
GUIDE2015_FACT_159,BP Management,fact,脑出血,Meta-analyses suggest that aspirin use is associated with modest increases in IC…,0,0,,
GUIDE2015_FACT_160,BP Management,fact,脑出血,There are conflicting reports regarding the use of statins in patients with ICH.,0,0,,
GUIDE2015_FACT_161,BP Management,fact,脑出血,310 A Markov analysis evaluating the risks and benefits of statin therapy in pat…,0,0,,
GUIDE2015_FACT_162,Prevention of Recurrent ICH: Recommendations,fact,MRI|脑出血,When stratifying a patient’s risk for recurrent ICH may affect management decis…,0,0,,
GUIDE2015_FACT_163,Prevention of Recurrent ICH: Recommendations,fact,脑出血,BP should be controlled in all ICH patients (Class I; Level of Evidence A).,0,0,,
GUIDE2015_FACT_164,Prevention of Recurrent ICH: Recommendations,fact,脑出血,Avoidance of long-term anticoagulation with warfarin as a treatment for nonvalv…,0,0,,
GUIDE2015_FACT_165,Prevention of Recurrent ICH: Recommendations,fact,脑出血,The optimal timing to resume oral anticoagulation after anticoagulant-related IC…,0,0,,
GUIDE2015_FACT_166,Prevention of Recurrent ICH: Recommendations,fact,脑出血,There are insuffcient data to recommend restrictions on the use of statins in IC…,0,0,,
GUIDE2015_FACT_167,Rehabilitation and Recovery,fact,脑出血,Knowledge of differences in the natural history of recovery patterns and prognos…,0,0,,
GUIDE2015_FACT_168,Rehabilitation and Recovery,fact,脑出血,"In general, recovery is more rapid in the first few weeks but may continue for m…",0,0,,
GUIDE2015_FACT_169,Rehabilitation and Recovery,fact,脑出血,318 Given that ICH is often located in lobar regions and complicated by intraven…,0,0,,
GUIDE2015_FACT_170,Rehabilitation and Recovery,fact,其他,The provision of stroke rehabilitation services has received considerable attent…,0,0,,
GUIDE2015_FACT_171,Rehabilitation and Recovery,fact,其他,"Specifically, early supported hospital discharge and home-based rehabilitation p…",0,0,,
GUIDE2015_FACT_172,Rehabilitation and Recovery,fact,脑出血,The majority of studies do not differentiate ICH patients from those with ischem…,0,0,,
GUIDE2015_FACT_173,Rehabilitation and Recovery,fact,其他,The success of rehabilitation depends on caregiver training and support; however…,0,0,,
GUIDE2015_FACT_174,Rehabilitation and Recovery: Recommendations,fact,脑出血,Given the potentially serious nature and complex pattern of evolving disability…,0,0,,
GUIDE2015_FACT_175,Future Considerations,fact,ATACH-II|降压研究|脑出血,"As documented above, the acute treatment of spontaneous ICH remains under intens…",0,0,,
GUIDE2015_FACT_176,Future Considerations,fact,脑出血,Although current evidence does not establish a general strategy of early surgery…,0,0,,
GUIDE2015_FACT_177,Future Considerations,fact,脑出血,The translation of biological data on neuroprotection from animals to human ICH …,0,0,,
GUIDE2015_FACT_178,Future Considerations,fact,脑出血,ICH outcome have resulted from improved hospital care.,0,0,,
